gene_name,LFC_pngf,PVal_pngf,LFC_wt,PVal_wt
1500032F14Rik,0.519983362666669,0.0178767044099678,0.741749651333337,0.0052895738564981
1500032L24Rik,0.348449991666671,0.0119475950964073,NA,NA
1600012F09Rik,0.559263872500004,9.7460493265633e-4,NA,NA
1600014C23Rik,1.1716431055,7.71558155823e-6,NA,NA
1600020E01Rik,-0.802011662916668,1.2337797736413e-4,-0.579902597166668,0.0113262503390947
1600022D10Rik,1.01660273308333,0.0188446641547292,NA,NA
1600025M17Rik,1.083450406,0.00140225486081232,1.051462671,0.00286542740570578
1600027N09Rik,-0.372035174166664,0.0128154411957952,NA,NA
1700001C02Rik,-0.642912912249999,0.00149599372774292,NA,NA
1700001D01Rik,-0.487442854833332,0.0313605498022621,NA,NA
1700001K19Rik,0.699649828083333,0.00572429090469211,0.854139197500004,7.465501110413e-5
1700001O22Rik,-0.955539296583332,2.8195365679592e-4,NA,NA
1700003M07Rik,-0.467413138083332,0.0484736296535388,NA,NA
1700006J14Rik,0.485556977833335,0.0197892246446194,0.989091578916666,9.190695759937e-5
1700009P17Rik,-0.68036833333333,0.0213683053338278,NA,NA
1700010I14Rik,0.495331722833335,0.00263366108173598,NA,NA
1700012B09Rik,-0.926780387333333,0.0218597483603611,NA,NA
1700013F07Rik,-0.555659343916664,0.0239572840714189,NA,NA
1700014N06Rik,0.90529870941667,3.414493243769e-5,1.10073505766667,6.021424417072e-5
1700016J18Rik,-0.488376875833332,0.00580082023221811,NA,NA
1700016K19Rik,-0.659773347083332,0.00322482159680746,NA,NA
1700019D03Rik,-0.267847750166663,0.039331000754055,-0.354811869749998,0.0320941197967565
1700019E19Rik,-0.340464687499992,0.0180951313837015,NA,NA
1700020C07Rik,0.455478373000001,0.00164582289025268,0.54078824775,0.0106693389259961
1700020D05Rik,0.395595943749996,0.00680843699900379,0.350112815583335,0.0347387847272046
1700024G13Rik,-1.34821356933333,1.4556389624856e-4,NA,NA
1700024P16Rik,-0.4484194095,0.0222684755743154,NA,NA
1700025E21Rik,0.718923083916669,0.00602758930158823,0.660959064583334,0.0299483496396452
1700025F22Rik,1.43727361966667,0.00411790421407015,1.01875722366667,0.0189170731767365
1700025G04Rik,0.570427645000004,0.00530093125693279,NA,NA
1700025L06Rik,0.801395966333335,0.0141113930729368,0.74483727225,0.0127232390013695
1700026D08Rik,-0.760704915666665,0.00489578446853548,NA,NA
1700027A15Rik,-0.610042864583333,0.0279335118998098,NA,NA
1700027A23Rik,-1.32353698641667,0.00165385836539707,NA,NA
1700027J07Rik,0.349795309166671,0.0319787374253201,0.570254312333335,0.0167964892124472
1700028B04Rik,0.967740583333336,3.6186074488375e-4,NA,NA
1700029J07Rik,-0.480350216083334,0.0202332530884054,NA,NA
1700034H14Rik,-0.517175737166665,0.00256414981961177,-0.445648098333331,0.00672124422720136
1700034O15Rik,-0.81160086725,0.0301678356526403,-0.762132155749999,0.00205215843222978
1700040L02Rik,-1.05882258816666,0.00198936055571734,NA,NA
1700045I19Rik,-0.582044966749999,0.00287553074046363,-0.626839922333334,0.00980068988024951
1700047I17Rik2,1.68052011083334,2.251928012642e-5,1.7621119725,6.8996131543568e-4
1700047M11Rik,-0.471222081666664,0.0260455209835094,NA,NA
1700048M11Rik,-0.47119322825,0.0129386365351214,NA,NA
1700048O20Rik,-0.448837286249998,0.0197342714724263,NA,NA
1700049G17Rik,-0.948739203666666,1.243415952641e-5,NA,NA
1700055N04Rik,0.558851721833333,0.00703474928827754,0.642556444583334,0.0039737924160637
1700057H15Rik,1.7761605975,3.027401307305e-5,1.15215107083333,0.0216862544924055
1700061G19Rik,-0.513649434416665,0.00458606712554187,-0.603574049749998,0.0305571328002653
1700064N11Rik,0.602970731250001,0.00353592001999915,0.736372407083335,0.0028870770839851
1700066J24Rik,-1.13554002858333,0.00211561548079493,-0.479361839833334,0.0178926431801014
1700066M21Rik,-0.410823767416665,0.0457741956862649,NA,NA
1700071K01Rik,1.02824507275,0.0114625948218497,0.420244328166668,0.0449264209920383
1700073E17Rik,-0.277447758333331,0.0281565186086312,NA,NA
1700081L11Rik,0.430982097916669,0.00266901365718684,NA,NA
1700088E04Rik,-0.717000934833333,0.005321674741033,NA,NA
1700092C02Rik,0.469057668333333,0.00797992389756898,0.728905273416669,0.00106895757910578
1700092M07Rik,0.859476769333334,4.5942075564034e-4,0.483490531083334,0.0043485089488112
1700094D03Rik,-0.634763674499998,0.0018312163561502,NA,NA
1700094M24Rik,0.649346961833335,8.2053075957776e-4,0.600997880166668,0.0261378962158736
1700101I11Rik,0.38496374116667,0.0273792775035709,NA,NA
1700102H20Rik,-0.81687450883333,6.1744996850007e-4,NA,NA
1700109H08Rik,-1.4197477625,1.984829761081e-5,NA,NA
1700112J16Rik,0.606917766916668,8.3292032663565e-4,0.585008175833334,0.00104691354711396
1700120K04Rik,-0.498885745333334,0.0415319380211867,NA,NA
1810008A18Rik,0.406620180000006,0.0156810053972618,NA,NA
1810008I18Rik,-0.888563677166665,0.0114729776370317,-0.817446810083331,0.00569824070019526
1810009N02Rik,0.704857450250003,0.0214569325892442,NA,NA
1810010H24Rik,-1.22663288833333,2.668253444188e-5,NA,NA
1810013D10Rik,-0.343898576666664,0.0119018367909637,NA,NA
1810020D17Rik,-0.374737417499997,0.0287795908518639,NA,NA
1810048J11Rik,0.387758923333335,0.0138107924663066,NA,NA
1810049H13Rik,-0.268534051666666,0.0430385831416159,NA,NA
1810053B23Rik,0.455162356083337,0.0209963994815351,0.942721890333333,9.9939891882873e-4
1810058I24Rik,-0.552172930916665,0.00559273391183678,NA,NA
1810063B05Rik,0.304101883333338,0.0334334194270088,NA,NA
1810063B07Rik,0.453218780000002,0.00265200425302856,NA,NA
1810073O08Rik,0.473581828416666,0.0172992919688153,0.569189221833335,0.00790196563573577
2010002M12Rik,-0.276608090833333,0.0256885128084242,-0.426902993333334,0.0082400868832562
2010007E15Rik,0.459239833916669,0.0250504881046734,NA,NA
2010011I20Rik,-0.592385101499996,0.00478187163676104,NA,NA
2010012O05Rik,-0.506441959333333,0.0133176469060049,NA,NA
2010015L04Rik,-0.496050480833327,0.014908006503065,NA,NA
2010107E04Rik,0.667587870000004,0.00233878715067057,0.54323804,0.00341103801207543
2010300C02Rik,0.531002889166668,0.0164280181324314,0.729659782500006,0.00210997474774528
2010305A19Rik,0.362499618083337,0.00963279049547426,NA,NA
2010315B03Rik,-0.651401701499998,6.8393840921096e-4,NA,NA
2010317E24Rik,-0.485506731916667,0.00704187620439947,-0.62994868633333,0.00810824512740258
2010321M09Rik,-0.309929378833333,0.0249566627492855,-0.332546398999996,0.0388640786990016
2210009G21Rik,0.508680471666668,0.00945815264939218,NA,NA
2210011C24Rik,-0.614166530083331,9.1660965074928e-4,-0.829369964416665,0.00125399290233469
2210016L21Rik,0.377067535,0.00489784325440014,NA,NA
2210017I01Rik,0.709714050166669,0.00112663049277593,0.718043936333338,2.0717018583359e-4
2210404O07Rik,-0.74576130725,0.00422676672646736,-0.730629832166665,0.00141005687102629
2210406O10Rik,-0.496577740833332,0.0327388181497094,NA,NA
2210417A02Rik,0.828410681833337,0.00973203751003668,1.32949738225,8.798554235884e-5
2300005B03Rik,0.927894490083334,0.0148337871449524,NA,NA
2310001A20Rik,-0.437987925833337,0.00662900092250399,NA,NA
2310003H01Rik,-0.930228729916666,0.00261394504844315,NA,NA
2310003L22Rik,0.471180357833331,0.0304197236127753,NA,NA
2310004I24Rik,0.576423809333335,0.0111762988855562,NA,NA
2310004N24Rik,-0.347701710833334,0.019364605777404,NA,NA
2310005E17Rik,1.77662050966667,5.379255262331e-5,1.77476871416667,5.1900941547008e-4
2310008H09Rik,0.686538468333334,0.0042104710410093,0.562630465833335,0.0102140653965304
2310010M20Rik,0.484744590916664,0.00117206833915968,NA,NA
2310011J03Rik,-0.542766589666664,0.00367340945190068,NA,NA
2310015B20Rik,-0.792188973,0.0102897856012034,NA,NA
2310016M24Rik,0.279311737500004,0.0374934154849386,0.337656355833339,0.0343620028704352
2310028H24Rik,0.579268560000003,0.0209729880747084,NA,NA
2310035K24Rik,0.433939764166668,0.0220263626731472,NA,NA
2310039H08Rik,-0.664607055000001,2.7882060345643e-4,-0.347058899999995,0.0230699377069915
2310040G24Rik,0.319362951416669,0.0262764259704843,NA,NA
2310043M15Rik,0.949635934833335,1.9648024615487e-4,0.937873167583335,1.665939430667e-4
2310044G17Rik,0.406359975000006,0.0132682918342998,NA,NA
2310045N01Rik,-0.354409016999996,0.011853076537991,NA,NA
2310046A06Rik,-0.514330935166665,8.7161259836216e-4,NA,NA
2310051F07Rik,0.263403025833332,0.026830982126274,NA,NA
2310076G05Rik,-0.528363563249998,0.0190234694249934,-0.999657242083336,0.0103053587713904
2310079F09Rik,0.401116327416672,0.013654964509723,0.587714969916668,0.0127397716434193
2410002I01Rik,-0.305946141666666,0.0128798087439426,-0.379011184999996,0.00929018580164218
2410002O22Rik,0.281574161666667,0.0244395881815597,NA,NA
2410004A20Rik,0.368270458666668,0.0463919806398156,NA,NA
2410004P03Rik,-1.04686934558333,0.00195142329038,NA,NA
2410015M20Rik,-0.304048330833336,0.0153806615785499,NA,NA
2410066E13Rik,0.815257429416667,0.0075083071045067,NA,NA
2410087M07Rik,-0.627168363499996,0.00466592732650982,NA,NA
2410125D13Rik,-0.622669101749999,0.0117304253966961,NA,NA
2410131K14Rik,-0.690879491249999,0.00735236522741336,-1.1896142795,2.2353646581489e-4
2410133F24Rik,0.254461761833333,0.0377642382364544,NA,NA
2410137F16Rik,-1.29941657958333,2.285195050119e-5,NA,NA
2500004C02Rik,0.478958013500001,0.0310045978736777,NA,NA
2610002J23Rik,0.297422381666671,0.0321620698292613,NA,NA
2610005L07Rik,0.779290370083336,0.00527391836498903,NA,NA
2610020H08Rik,-0.398320422083334,0.0446329901710853,NA,NA
2610021A01Rik,0.328084698500003,0.0307582439540041,NA,NA
2610028D06Rik,-0.860807488666667,0.0110753230697097,NA,NA
2610028H24Rik,0.945168052500009,9.0808085820497e-4,0.940444316666674,0.00571179074832856
2610029G23Rik,0.350298408333337,0.0381512953961991,0.44654269916667,0.0249720045623461
2610039C10Rik,0.675222578000003,0.00647569871638038,NA,NA
2610042L04Rik,0.9997508105,0.00309611354615719,NA,NA
2610100L16Rik,-0.608536553166668,0.00146228505420934,NA,NA
2610203C20Rik,-0.446114687416665,0.0433071260394725,NA,NA
2610305D13Rik,0.662122046000002,0.00689358240214558,NA,NA
2610306M01Rik,-0.347831646,0.0218624127791127,NA,NA
2610316D01Rik,0.460923324916669,0.00614111884911839,NA,NA
2610318N02Rik,2.8762821445,1.502181568787e-5,2.18957393975,4.43260978182e-6
2610507I01Rik,1.32323929283334,0.0262479395949892,1.77209321958333,0.00438907257187801
2610524H06Rik,-0.491215298833332,8.6161735015895e-4,-0.452078513499998,0.00563051197293878
2610528A11Rik,-0.754046187166668,0.00128843354156653,NA,NA
2700008G24Rik,-0.330754069999998,0.0264239612924382,NA,NA
2700022O18Rik,-1.3645167555,0.00237546654220167,-1.278898188,3.516727539585e-5
2700029M09Rik,0.403342562500006,0.0163187027472861,0.47419611666667,0.00797068325154208
2700049A03Rik,-0.49037620483333,0.00166106818911041,NA,NA
2700062C07Rik,-0.570185090666669,8.972023928918e-4,-0.428954028833331,0.0102141361298169
2700081O15Rik,-0.552894871916669,0.0242236272367277,NA,NA
2700089E24Rik,-0.364618169166659,0.0170780921733005,-0.295147395000003,0.0373913616813383
2700094K13Rik,-0.395196224166666,0.0282770454132005,-0.405229276666665,0.00905030932751158
2810001G20Rik,-0.554509643333333,0.00305201774873888,-0.479747107583329,0.0129301037735811
2810002N01Rik,1.41618346583334,4.246162284707e-5,1.37303306916667,0.00198877624891939
2810006K23Rik,0.492384753250004,0.0157428348415381,0.616796577500004,0.0115092094552267
2810013P06Rik,-0.260800761833329,0.0490833213484419,NA,NA
2810021J22Rik,0.6874510425,0.0177996856272645,0.62325071275,0.00418200772801146
2810039B14Rik,-0.601272117416666,0.00207472544340609,NA,NA
2810040C05Rik,-0.351915913499997,0.0313173616653892,NA,NA
2810403A07Rik,-0.400644890833332,0.0102793548496015,NA,NA
2810405K02Rik,0.490735200000007,0.00433173977016216,NA,NA
2810408I11Rik,0.539077564916669,0.00202860315385938,NA,NA
2810408M09Rik,-0.45484359075,0.0260108786170179,NA,NA
2810410L24Rik,-0.650881792833334,0.00349788281150405,NA,NA
2810422J05Rik,-0.568340486666663,0.00581384780122106,NA,NA
2810422O20Rik,-0.32649310875,0.0225515748758439,NA,NA
2810428I15Rik,-0.336318950000001,0.0159870320119648,NA,NA
2810428J06Rik,-0.396955012416666,0.0446320262635719,NA,NA
2810459M11Rik,-0.261692114999999,0.035668256852869,NA,NA
2810474C18Rik,-0.516467503749998,0.0462088680542429,-0.797015633499999,0.00257973910858576
2900006K08Rik,-0.414830121666665,0.0208945480211133,NA,NA
2900008C10Rik,-0.495188199833333,0.00207599587815601,NA,NA
2900011O08Rik,0.946333984166673,0.0124358367910212,NA,NA
2900024J01Rik,-0.556422241666664,0.0368870620865033,NA,NA
2900035I09Rik,0.954830757083334,0.0483136240444951,0.678464022000002,0.0238213866396004
2900040C04Rik,-0.657865812499997,0.00818383008232359,NA,NA
2900041M22Rik,0.956029975083335,0.00106937130322049,0.901645923833337,0.0116080237584884
2900055J20Rik,-0.511668409166663,0.0019744979812705,-0.320524929166668,0.0261976641105231
2900076A07Rik,1.036812411,0.00315647397823022,1.30471354858333,1.630762688179e-5
2900076A13Rik,-0.423658761666665,0.00427850167696412,NA,NA
2900097C17Rik,0.800013855833337,0.00186564744127432,NA,NA
3010026O09Rik,-0.417000761666662,0.0106776168048183,NA,NA
3100002H09Rik,-1.35615092833333,6.211961878864e-4,NA,NA
3110001N23Rik,-0.567330981999998,0.00264741097456622,NA,NA
3110003A17Rik,0.521102773333336,0.00638009639059854,NA,NA
3110007F17Rik,-0.773149342666666,9.4528767732904e-4,NA,NA
3110009E18Rik,0.593576567083336,0.00411790794926526,0.326400309000002,0.0451968003606207
3110027N22Rik,0.726333558583336,0.00225967216897492,NA,NA
3110052M02Rik,-0.453260085083333,0.0109971578254652,NA,NA
3110079O15Rik,0.879957735166669,0.00167968929141605,NA,NA
3200002M19Rik,0.353409308333339,0.013705677271134,NA,NA
3300002P13Rik,-1.5808389455,0.0157627618428077,-1.61412495866667,0.00368643528224662
3930401B19Rik,-1.08120172533333,3.090003686654e-4,-0.485435679999995,0.0167243336105685
4430402I18Rik,-0.609982041833331,0.00256547182636947,NA,NA
4632428N05Rik,-0.30219233975,0.0361318460319571,NA,NA
4632433K11Rik,-0.629763840999999,0.0151879340940598,NA,NA
4633401B06Rik,-0.794605909583336,4.9883132947097e-4,NA,NA
4731420N21,-0.426324188333329,0.0103273762450854,NA,NA
4732414G09Rik,-0.41438262883333,0.0106246597341341,NA,NA
4732415M23Rik,-0.491764890499998,0.04599891709041,NA,NA
4732418C07Rik,0.471360446666671,0.043857185613982,NA,NA
4732471D19Rik,0.296261368750002,0.033230748949312,NA,NA
4831440E17Rik,-0.352477715499997,0.0234160165113361,NA,NA
4833405L11Rik,0.67343854916667,0.0220908157659611,0.792150298333338,0.0233579708384696
4833420G17Rik,1.40863119916667,0.0012199425693786,NA,NA
4833422C13Rik,-1.04757711566667,0.00869892283959962,NA,NA
4833422F24Rik,0.443749431749999,0.0245473142834795,0.974977721333335,2.0447624606174e-4
4833422M21Rik,-0.472954683333333,0.00401218110876324,-0.658201413083332,7.1314989160103e-4
4833427G06Rik,-0.89284851075,0.0282127082426111,NA,NA
4833439F03Rik,0.527956393666667,0.00434867285296605,NA,NA
4833442J19Rik,0.266730049166668,0.0203919613530921,NA,NA
4833447P13Rik,-0.758106806999999,0.00297173352337755,NA,NA
4921509J17Rik,0.362385976500004,0.0279677395958658,NA,NA
4921513D23Rik,0.479702520000002,0.0220949695410722,0.623297615416666,0.026386256066726
4930401B11Rik,0.50369739416667,0.00246431989149433,0.562397695000001,0.00242061480717036
4930421J07Rik,-0.880212422000001,8.321768287587e-5,NA,NA
4930425O10Rik,0.777842222583335,1.8252242120058e-4,0.83405086416667,1.205341601787e-4
4930431P19Rik,-0.436712946166667,0.0240694418429516,NA,NA
4930444P10Rik,-0.333257134333333,0.0253191037699962,-0.324095773083332,0.0341007222038001
4930449A18Rik,1.525031395,1.57628719709e-6,1.51261748333334,4.768493025922e-5
4930451C15Rik,-0.374753749333334,0.0445555088641198,NA,NA
4930453N24Rik,-0.338399356666665,0.0132850364186807,-0.34755663583333,0.0300167789307554
4930458L03Rik,0.412261624166667,0.0491799400286924,0.579991390166669,0.047844090229485
4930471M09Rik,0.891466289416668,2.3619051445336e-4,1.00314283658333,0.0151126826508057
4930471M23Rik,-0.366171060833334,0.0141396011990384,NA,NA
4930474G06Rik,-1.33758672025,0.001890887080923,NA,NA
4930480E11Rik,0.568765679083333,0.00102927387305997,0.424813774916668,0.00513587347395288
4930480K23Rik,0.7675599455,0.00133882830200276,NA,NA
4930481A15Rik,0.673803607166672,0.0033212181655169,0.359100549083337,0.0304140997154068
4930481B07Rik,-0.523527146916663,0.0449567582153503,-0.654356948916665,0.00197405415902256
4930488B01Rik,0.320672354166673,0.0388311181421718,NA,NA
4930506A18Rik,-0.415423872333333,0.0430432078472534,NA,NA
4930506C21Rik,1.44788145208333,1.5405112470999e-4,1.55581125891667,2.4202364414899e-4
4930517J16Rik,0.67812843116667,0.00272849192474255,1.06588141375,0.00448934866357291
4930519A11Rik,0.914572276666668,0.00332618775061554,1.17292138425,0.00179335816697706
4930519H02Rik,0.645396566000002,1.6918345118492e-4,NA,NA
4930522L14Rik,0.790015522250001,0.00767513789476983,NA,NA
4930524L23Rik,-0.459041024583332,0.00635388027287426,NA,NA
4930534B04Rik,-0.5978822815,0.00108430711851206,NA,NA
4930553P18Rik,0.56586115066667,0.00350429299023515,NA,NA
4930555G01Rik,0.67841331175,0.0148879393836515,NA,NA
4930558C23Rik,1.090944704,2.4183864188058e-4,1.28198790183334,1.483987193305e-5
4930558N11Rik,-0.581652503499997,0.0188620461099737,NA,NA
4930563E22Rik,-0.451679051916665,0.0381720706654373,-0.426095696750002,0.0147989727622303
4930567H12Rik,0.489193317666667,0.0211297006522983,0.59548501275,0.00494456798749869
4930568K20Rik,1.01225537016667,0.00103433889857985,1.20039074333334,0.00130439786544191
4930578N16Rik,0.7799147965,0.00721269335207781,1.01578692025,0.00359142217858564
4930579C15Rik,-0.922873514999998,6.6954993015911e-4,NA,NA
4930588N13Rik,-0.388061522916665,0.0236250290375314,NA,NA
4930589L23Rik,-0.806529857666664,0.0265279568088866,NA,NA
4930592A05Rik,-0.370951653583332,0.0349985101734304,NA,NA
4930593A02Rik,0.517883635333335,0.00741920781192119,0.759328471666668,2.8075431134531e-4
4931406E20Rik,-1.34052194808333,7.9504554126628e-4,NA,NA
4931406P16Rik,-0.325937479999997,0.0341008693181962,NA,NA
4931408A02Rik,0.367235909916669,0.0386932773553381,0.373466215666673,0.0155480125559395
4931428A05Rik,0.763762877500007,4.0839719292695e-4,0.972030599166667,1.4084060807398e-4
4931429I11Rik,-1.07668226275,0.0109448728127013,NA,NA
4931440P22Rik,0.343193778083334,0.0174459379894668,NA,NA
4932411N23Rik,2.13247713783334,2.0277189693683e-4,1.39262007125,0.00101142666394613
4932412D23Rik,0.951563052666669,1.1317939253377e-4,0.921158453916668,0.001417856766316
4932422M17Rik,0.794850389250001,1.4122563730082e-4,0.796924202250002,9.8512746599367e-4
4932425I24Rik,-0.586410768499999,0.0336300855872001,NA,NA
4932431P20Rik,0.789731786666668,0.00751282839642253,0.462235486666668,0.0170907130801684
4932438A13Rik,0.776133075583338,4.0125499320436e-4,0.456849365583334,0.0262227735408223
4932443I19Rik,-0.542934635750001,0.0412833805334529,NA,NA
4933400C05Rik,0.327320148833337,0.0189044671975509,0.458230417583337,0.00571035377178041
4933405D12Rik,0.61300718491667,0.0174514317158019,NA,NA
4933405E24Rik,2.49343358058334,0.00103190420078487,1.65407445083333,2.475782038015e-5
4933407C03Rik,0.534098298333339,0.00185321063088018,NA,NA
4933407L21Rik,-1.5473421805,2.27017483446e-6,NA,NA
4933407P14Rik,1.92522052416667,8.060079339264e-5,1.44058860041667,0.0146253268877449
4933409K07Rik,2.40860058383334,2.76301219192e-6,1.35783075008333,0.0388129981027703
4933411K20Rik,0.596138323750006,0.0138800199399375,0.585217760166667,0.0305001678565405
4933412E12Rik,-0.432983568500003,0.0117332291048635,NA,NA
4933417G07Rik,-0.39546246308333,0.0077406757337256,NA,NA
4933421H12Rik,-0.515211462499996,0.0022582131769698,-0.468011432499999,0.0167160205028825
4933427D14Rik,0.282622189166668,0.026694347160591,NA,NA
4933428M09Rik,0.979527982166667,1.1974286952007e-4,0.792140352333336,7.6671808916468e-4
4933430H15Rik,-0.845746601333332,0.0106207394544051,NA,NA
4933431I19Rik,1.48139265583334,6.77539391712e-6,1.09984627500001,6.527700324285e-4
4933431K14Rik,0.439716044833336,0.006015811515994,NA,NA
4933432B09Rik,-1.11972958875,0.00967541266471013,NA,NA
4933434E20Rik,0.309257055833335,0.0190231657119401,0.314611062499997,0.0257666233325107
4933439C10Rik,-0.743204214166665,0.00199519349190382,NA,NA
4933439G12Rik,0.415942991583335,0.0392338508919654,NA,NA
5031415H12Rik,-0.554654459166668,0.00814127298740902,NA,NA
5031434O11Rik,-4.82275856533333,2.0493045e-10,NA,NA
5033411D12Rik,-0.806925091416664,0.00113012105536917,NA,NA
5033417F24Rik,1.27184370775,0.00585495327542193,0.589191540333333,0.0232138565334187
5033421B08Rik,-1.38187774275,0.00405202580554289,NA,NA
5033423O07Rik,-0.731177126666664,0.00538227241593492,NA,NA
5330406M23Rik,-0.483608327499999,0.0206697609095488,NA,NA
5330426L24Rik,0.605257275750002,0.0442115471667023,0.536122576083334,0.00255603977034644
5330427O13Rik,-1.4468823805,0.00225806639398056,NA,NA
5330431K02Rik,-0.657963038333332,4.8751069223476e-4,NA,NA
5430400D12Rik,-0.487120537833329,0.00171687896970565,NA,NA
5430401F13Rik,0.462755981916668,0.0039146685604424,0.668050588916668,6.063777254914e-4
5430403G16Rik,0.460669494083334,0.0202741957745315,NA,NA
5430411K18Rik,-0.368723152500003,0.0164337346854208,-0.431795752499998,0.0181973175448897
5430416G10Rik,-0.618577095333332,0.0270502335513111,-0.611320634916667,0.00605755422801188
5430420F09Rik,-2.2844051505,6.94854087726e-6,NA,NA
5430427O19Rik,-0.523942573083334,0.015544559215558,-0.653134483416661,0.00419545820113192
5430431A17Rik,1.03511429083333,0.00745673075560381,1.366908435,0.00429469379424856
5430434G16Rik,-0.726324769999996,1.1590420351179e-4,-0.543493221666665,0.00853816031493325
5430435G22Rik,-1.3282832555,0.0012564102896939,NA,NA
5730403B10Rik,-0.262479770583333,0.0371990399952386,NA,NA
5730408K05Rik,0.652135772083334,0.00217817531147632,0.553911743916666,0.0026234418134502
5730409E04Rik,0.607283819583333,0.00874395255780306,0.635760715166668,0.00651850181832178
5730419F03Rik,1.91185924175,1.5016516070321e-4,1.50920024458334,1.263769906466e-4
5730422E09Rik,-0.430923410416666,0.0395905550525797,NA,NA
5730437N04Rik,-0.831402878333336,6.7592154841206e-4,NA,NA
5730480H06Rik,-0.3989971815,0.00427101751806576,NA,NA
5730494M16Rik,0.85622214066667,0.00116110002832759,0.69577668791667,0.00210137791468629
5730508B09Rik,-0.321768077749997,0.0441484381954402,-0.611515514249997,0.00496964690811462
5830403F22Rik,-0.402550531249997,0.00691459795091654,NA,NA
5830403L16Rik,1.61748137325,1.379027918214e-5,1.63333745641667,3.815203313597e-5
5830408B19Rik,-0.455948227499997,0.0207320962262303,NA,NA
5830416P10Rik,0.28555567766667,0.0329230055480593,NA,NA
5830418K08Rik,0.547320587333335,0.00806962616298597,NA,NA
5830427D02Rik,-0.764378299999997,4.5077442140672e-4,NA,NA
5830443J22Rik,-0.556912008833333,0.00602700173334227,NA,NA
5930433N17Rik,-1.4670653745,1.792466190384e-5,NA,NA
5930436O19Rik,-0.867114488416664,2.317235920957e-5,-0.521424322916664,0.0226117622210547
6030429G01Rik,-0.804472030083334,0.0351020023552405,NA,NA
6030458E02Rik,-0.82911651858333,0.0249140218973476,NA,NA
6230415J03Rik,1.593979493,1.326347719669e-5,1.48506814433333,1.3635143141503e-4
6230427J02Rik,-1.11207484275,3.1914733421044e-4,-0.702144441249999,8.3004599871491e-4
6330403A02Rik,1.7903706295,7.7270994607483e-4,1.54824082791667,0.0311720205652179
6330406I15Rik,1.64700833833334,1.612565420699e-5,1.5877636475,0.0011156346929558
6330407A03Rik,-0.818279597166667,0.0131990412669738,NA,NA
6330415B21Rik,-0.392233740333328,0.0146243449349773,NA,NA
6330416G13Rik,0.585666535833338,0.0314347295974736,0.612205843333339,0.0386349812215136
6330418B08Rik,-2.93123122283333,2.6195506683e-7,-1.1983824365,0.0368225140974472
6330439K17Rik,0.443205152500004,0.00954334898154484,NA,NA
