gene_name,LFC_pngf,PVal_pngf,LFC_wt,PVal_wt
0610007C21Rik,2.175187104,0.00232767273277913,2.05348625075,0.00140323207537172
0610007L01Rik,0.0300246130000001,0.821927727369498,0.257949317500003,0.047165907926963103
0610007N19Rik,-0.340158703749998,0.166357324234304,9.9183316666717e-4,0.995115804072782
0610007P08Rik,0.404198562583336,0.0589758961527229,0.153139908416671,0.285681368934856
0610007P14Rik,-0.177280519999996,0.22040643694723,-0.138533186666663,0.219146576391761
0610007P22Rik,-0.152809629166667,0.226169176915544,-0.0514507900000005,0.630479201688354
0610009B22Rik,0.0769803850000024,0.541707939967726,0.230875845000002,0.107766625222318
0610009D07Rik,-0.780667624166657,0.00291888147677713,-0.344094836666665,0.0326972587071061
0610009E02Rik,0.655900838083332,0.00889970211517821,0.0187766329166674,0.936905138054209
0610009L18Rik,0.0882357433333354,0.51697594155215,-0.0671889133333341,0.541234213997795
0610009O20Rik,-0.170235920833331,0.215918267745947,0.213942703333334,0.0985658117401718
0610010F05Rik,1.8806008315,0.00236814356686412,1.50592644058334,7.762203779009e-5
0610010K14Rik,0.343524486666674,0.0207053572026797,0.334000665000003,0.0293052966905452
0610010O12Rik,0.799698335833336,8.2772621628212e-4,1.09364582541667,3.066650583608e-5
0610011F06Rik,-0.37979962,0.0114945046670674,-0.226016985833333,0.0977830524284598
0610011L14Rik,-0.229391329999997,0.132856789734924,-0.0519154841666651,0.65933366338582
0610012G03Rik,-0.147496870916664,0.409689623993142,-0.130224072333327,0.288551950897239
0610030E20Rik,0.338093221416669,0.393714192131812,0.218137398916669,0.270672911459651
0610031J06Rik,-0.775876049166667,0.00174897700039528,-0.157515938333329,0.33097502013913
0610037L13Rik,0.238399641166668,0.420242684643037,-0.0656102574999959,0.586187179531068
0610037P05Rik,0.17033506833334,0.374316547503898,0.225805726666666,0.0824889955946874
0610039H22Rik,-0.217641105916668,0.570080799363616,-0.338154109583334,0.11557654865788
0610040B10Rik,0.471028305333334,0.104372208157652,0.976894373500003,3.9042237911301e-4
0610040J01Rik,-0.0581667596666655,0.676618410094692,0.0331068841666688,0.785838120775896
0610042G04Rik,1.08912648933334,0.00345969528034635,1.7346173045,0.0281339828564594
0910001L09Rik,-0.743426618333331,5.1966373075798e-4,-0.217727891666664,0.105157894067277
100043387,0.502236960499999,0.0715200727413513,1.35552730966667,3.691247449545e-4
1010001B22Rik,0.759599456000004,0.00219711754254689,0.546954124500001,0.00593379788992416
1110001A16Rik,-0.0828178725000015,0.64414119141511,-0.611428864999997,0.00129618434927488
1110001J03Rik,-0.116389707499996,0.385237370647948,-0.390246250833332,0.00650286952716515
1110002B05Rik,0.0298159175000059,0.832099229846559,-0.0273864099999983,0.862331263126328
1110002E22Rik,-0.317391817250001,0.484704408799068,0.244557179666666,0.219410372067504
1110002J07Rik,1.17571150841667,1.3201894539519e-4,0.282135015833336,0.152491300510326
1110002N22Rik,0.126724676083334,0.494579369500573,-0.16783882958333,0.43646503044922
1110003E01Rik,-0.0120887075000002,0.956021480551352,-0.0634579908333315,0.55023481823265
1110004E09Rik,-0.363277291666666,0.048943627413252,-0.202569635833337,0.199879159117405
1110004F10Rik,-0.608314257499996,0.00148898402577458,-0.21490727333333,0.123781387304186
1110005A03Rik,0.403684912499999,0.0443559717586639,-0.361629280833332,0.0135146617789593
1110006E14Rik,-0.37100186833333,0.108053260292038,-0.278001769999996,0.210154375140979
1110007C09Rik,-0.600512875833333,9.0344606835123e-4,-0.145620305833331,0.272237683610734
1110008F13Rik,0.0489437508333328,0.795374990751799,0.0151901116666693,0.910816848189552
1110008J03Rik,0.179754759666668,0.235194719301236,0.39144860675,0.234901717431989
1110008L16Rik,1.55399689883334,1.4447773454887e-4,0.936961370250002,1.4411483604856e-4
1110008P14Rik,-0.70485637,0.0171229411274532,-0.0380705924999969,0.831209643316209
1110012J17Rik,-0.141982361666665,0.447854714127454,0.120095638333336,0.474859233999307
1110012L19Rik,0.288980575833335,0.103959303049985,0.0784813625000069,0.540137938771765
1110014N23Rik,-0.147658187500001,0.347619920183652,0.142123311666671,0.253070974147307
1110017D15Rik,-0.58245002333333,0.0325275901497062,-0.0168378404166649,0.960355766347347
1110018G07Rik,0.0634486525,0.696668595831888,-0.08624448833333,0.472020431384017
1110018J18Rik,0.77729073616667,0.00633959732015693,0.333054837833336,0.0973412366416777
1110019D14Rik,0.0184107391666695,0.931621244787735,0.152688020916666,0.232415175981748
1110020A21Rik,-0.4354361005,0.0455052772623828,0.295068423000002,0.0298384125614566
1110020G09Rik,0.650883749999998,4.9809828034794e-4,-0.0812040866666646,0.510619697690776
1110021J02Rik,-0.269970407833331,0.230259029873711,-0.194444887999999,0.100469436721662
1110021L09Rik,0.106602593333331,0.393549334401584,-0.0071951400000021,0.945737921297685
1110028C15Rik,0.629588676083334,0.00595349536600276,-0.180162907833333,0.220206233519285
1110029L17Rik,0.0768546800000038,0.550231663542287,0.0813521541666677,0.438111165102457
1110031I02Rik,-0.390158646666665,0.0856583690075368,-0.0409750533333302,0.828240704587165
1110032A03Rik,0.0678797869166683,0.696813069168923,0.0355387752500054,0.822131939739625
1110032F04Rik,-0.137658680499998,0.576074625379925,-0.0631441137499937,0.687209246885935
1110034A24Rik,-0.0804078692499992,0.585218844244799,0.005055127083331,0.967096469498859
1110034B05Rik,0.285238631666669,0.155601495632205,-0.085014835833330707,0.506180934590908
1110034G24Rik,-0.187478017499998,0.335235096763462,-0.215278014166662,0.13250975188505
1110035E04Rik,-1.1727363765,2.6694651913136e-4,-0.395603680416665,0.00539512016142584
1110035H17Rik,0.166404813333335,0.520528826210365,0.104323660166668,0.476036191016733
1110035M17Rik,0.0301254041666699,0.909472174120163,0.427281085000002,0.0733272543209365
1110037F02Rik,0.819984228750003,0.0494755543274704,0.302542805333334,0.131433022258953
1110038B12Rik,0.261200771666667,0.113098274831986,0.229061403333336,0.0833848148233819
1110038D17Rik,0.177059038333338,0.233131082474357,0.158048368333334,0.264917141898236
1110038F14Rik,-0.217644164166664,0.306419796434763,-0.192207279166663,0.181331528755369
1110046J04Rik,-0.22900922475,0.118736148969598,-0.087108211583331,0.537370084544126
1110049F12Rik,-0.114068524999999,0.363385534269043,-0.0921538291666604,0.416368670053165
1110051M20Rik,0.14282231,0.362024419919657,0.203815806666668,0.115079164670739
1110054M08Rik,-0.769269636166662,0.00124916320525683,-0.311662132416664,0.0646617726701068
1110054O05Rik,-0.330319953749999,0.0732764798568322,-0.576140905499997,0.00348788500528002
1110057K04Rik,0.728329802083335,0.0417723184537339,0.459870637583334,0.0383144790784566
1110058L19Rik,0.273607573333333,0.0573255278724773,0.04865737916667,0.667204529430557
1110059E24Rik,-0.0561796608333331,0.741135574639783,0.242673289166669,0.0591129164101404
1110059G10Rik,0.547710107666667,0.00228923592250304,0.474454489583335,0.0180338775097818
1110059M19Rik,-0.782087999833333,0.544495139521086,-0.437679678499999,0.547797895453435
1110065P20Rik,-0.0925702666666623,0.461033552335953,0.0811774183333345,0.484914542095557
1110067D22Rik,-0.0760386974999996,0.691233206008199,-0.247297854166664,0.109101942222586
1190002H23Rik,-0.129511846666663,0.392020488007332,-0.100831761666663,0.593812619300566
1190002N15Rik,1.35327046875,0.00757743938361074,1.30587659716667,6.0842778129752e-4
1190003J15Rik,-0.067956815499997,0.767896969119332,-0.00832070233333404,0.967415984719254
1190005F20Rik,0.14343570116667,0.383462170857668,-0.227699736999995,0.151142861661132
1190005I06Rik,-0.85006580333333,4.1494421723351e-4,-0.439758317499997,0.0131134451565145
1190007F08Rik,-1.14973157341666,8.605814805585e-5,0.0135877700000027,0.946951274722088
1190007I07Rik,-0.700070546666668,0.0102202668303285,-0.0314163876666615,0.911685497622166
1200009I06Rik,-0.195374940583329,0.511739220310689,0.0371832979999995,0.916093699184264
1200011I18Rik,0.0382251016666668,0.815577524077441,0.101074245000003,0.342773114776488
1200014J11Rik,1.0362108535,0.0010263355778057,0.660399588333338,0.194433483404847
1200016B10Rik,-0.158249616416661,0.371284860264267,-0.456280822333332,0.00402293403822481
1300001I01Rik,0.729236527333331,0.00185029267294814,0.423346555166667,0.180546755491765
1300002E11Rik,-0.610851892166664,0.0326708262001084,-0.273120262083333,0.303084898218893
1300010F03Rik,0.695617341750001,0.00347188328310048,0.291973196250003,0.130947839293314
1300014I06Rik,1.3834228235,4.439286315922e-5,0.694637326833333,5.8538166156642e-4
1300018I17Rik,0.230521978333337,0.234273349898388,-0.11761551083333,0.337640759560804
1300018J18Rik,-0.34283200583333,0.030667376680749,0.289417082499996,0.0443480256010625
1500001M20Rik,-0.349935838333328,0.100498344989244,0.216975417666668,0.29755141552832
1500002O20Rik,-1.00695083833333,3.08916222443e-5,0.113293260000004,0.54668517336413
1500003O03Rik,-0.064103574166662,0.683568923913155,-0.0157408633333294,0.879800437786361
1500004F05Rik,1.301934212,0.00164558610681717,0.0207389197500021,0.93218493746819
1500009C09Rik,0.0349746016666739,0.811871993012063,-0.130474010833328,0.293176806488529
1500009L16Rik,0.26272892733334,0.103373052138874,-0.0415048505833298,0.827061264317819
1500010J02Rik,0.0174988191666685,0.918236472967065,-0.202962776666663,0.219150118263105
1500011B03Rik,0.144400720833335,0.266679422164801,0.468929145000006,0.0201172300815668
1500011H22Rik,0.393451323333338,0.0192627625212887,0.394092453333332,0.0125462737735929
1500011K16Rik,0.0350685641666697,0.785019832842144,0.226022388333336,0.0545511716293669
1500012F01Rik,-0.579830294999997,0.00275491653171229,-0.0300343499999958,0.850804871514496
1500012K07Rik,1.25642410375,0.00690097729322826,0.907624485000001,0.00210031115860251
1500015A07Rik,-0.366291224583332,0.0454147001600354,-0.0822844162499976,0.439271851512057
1500015O10Rik,-1.16800235675,0.277339222800459,-0.848940136666661,0.191313109956146
1500016L03Rik,2.68114075491667,7.228526098267e-5,1.61882356658333,6.777065409979e-5
1500026H17Rik,0.298696307916666,0.0553960214747759,0.179171658166668,0.265267163360054
1500031L02Rik,0.390526087500001,0.16645460703252,0.139763868333334,0.434199196715131
1500032F14Rik,0.566640354666668,0.0171114413348446,0.460118570083334,0.0096673411281768
1500032L24Rik,-0.0538045158333329,0.659799140306493,-0.0788491175000008,0.551958297041846
1500032P08Rik,-0.124997149166665,0.489010086086114,-0.30937149333333003,0.0369223627480231
1500035N22Rik,0.159252616000003,0.573272477232652,0.567890564250001,0.0192300922123855
1520401A03Rik,0.429331227750001,0.0459615592445801,0.612549625000002,0.00235407549009026
1520402A15Rik,-0.156567637083331,0.339752184753899,-0.0935721638333309,0.426789146031526
1600002H07Rik,0.171658826333333,0.220569542409155,0.405536369416668,0.00718019470288389
1600002K03Rik,-0.436593576666665,0.0209247111632082,-0.222358036666664,0.0943445489312432
1600010M07Rik,0.044081590416666,0.838749495159239,-0.146438407166664,0.345152762125672
1600012F09Rik,0.532630690000003,0.00230919162647462,0.298595960833337,0.0512474846870308
1600012H06Rik,0.314775998500002,0.0968072393122034,-0.172234474500002,0.236559690731269
1600014C10Rik,-0.164185813499999,0.385503581327285,-0.174862802083332,0.389267928365423
1600014C23Rik,1.31841270875,3.172794929315e-5,0.437621395333336,0.081447650135431
1600014K23Rik,0.241500406250003,0.420315229603586,-0.0341130867499988,0.856243988419434
1600015I10Rik,0.385814766833334,0.218347369095516,0.462655887500003,0.0243747484213808
1600020E01Rik,-0.362557858666668,0.0649395180536137,-0.445895721166663,0.0161057735492631
1600022D10Rik,-2.65432024166666,3.3996490617663e-4,-0.526174266166665,0.413509874218535
1600023N17Rik,0.147771707750001,0.253559953499963,0.104388119166668,0.461457967738794
1600025M17Rik,0.986421796250002,0.00257287519282973,0.94528939275,0.0010832954495614
1600027N09Rik,-0.730407400416665,6.6996182337854e-4,-0.39713973658333,0.0756359348862132
1600029I14Rik,0.0620621287499992,0.876923054146528,0.442250661666668,0.081138321823562
1600029O15Rik,-0.224575942500001,0.112967690917854,0.054579073333338,0.707429000018184
1700001C02Rik,-0.409081648249996,0.194979105962193,0.406794088333335,0.182490591335368
1700001D01Rik,-0.168179423833332,0.616628813159446,0.498958820333334,0.0702485539964479
1700001J03Rik,-0.556478481416664,0.111293304425653,0.0181956235833347,0.934824337268775
1700001K19Rik,0.314300138833335,0.098667535675709,0.182870752500003,0.227206060548515
1700001L05Rik,-0.239726615666666,0.182553172104105,1.49600921191667,7.07369257634e-6
1700001L19Rik,0.268948302500002,0.0622457578460433,0.172708685833337,0.338261328672983
1700001O22Rik,-1.09767564658333,0.00220215852585859,0.226826076250001,0.3924023212515
1700003E16Rik,-0.104150389166666,0.483566850083152,-0.0319794040833337,0.799631009893845
1700003F12Rik,-0.0672275466666683,0.742064480584153,0.151133507833334,0.354326489355166
1700003I16Rik,-0.423173488749998,0.0184050480768709,0.398470964250001,0.0207444474326459
1700003M07Rik,0.544202512416669,0.11917622483206,0.760764776166667,0.00275173783662271
1700006J14Rik,0.201024732083336,0.433863973034666,-0.036710109583332,0.789527160005602
1700007G11Rik,0.00727036258333591,0.973356742748098,0.532046803583334,0.00246120133692241
1700007K09Rik,0.146596405416667,0.568727212138605,0.285989857500001,0.120514832588247
1700007K13Rik,-0.0486840845833321,0.889468461117576,-0.288367777249999,0.184793609963916
1700008J07Rik,0.537356288083336,0.0740479574808997,0.165131887166668,0.401911098053178
1700008O03Rik,0.521273141,0.026181345693423,-0.00916604950000011,0.953283229585503
1700009P17Rik,-0.746528140833329,0.0537861291380958,0.108080245916666,0.748614675595572
1700010I14Rik,0.800522006333335,0.00155335887750407,0.605118842833333,0.00956313427254727
1700010M22Rik,0.56429755191667,0.329057438815928,-0.687232035583332,0.0175603342452361
1700011J10Rik,0.313078907500007,0.0779063606842623,0.123945008333333,0.359072011647482
1700012A16Rik,-0.0773462596666654,0.704863372459834,-0.164482758,0.235758247025954
1700012B09Rik,-0.888656618833333,0.0631586784333048,0.434367481666667,0.0718655018382266
1700012B15Rik,0.723272024500001,0.00153368020723781,0.797093396500002,5.98173620085e-5
1700012D14Rik,0.0835628130000021,0.672828620731223,0.285339779333334,0.235181218212408
1700013F07Rik,-0.638349186166664,0.0195138166875911,-0.13472760225,0.500436322584563
1700013G23Rik,-0.16791733783333,0.363639809136665,-0.193938645166666,0.121374358263503
1700014N06Rik,0.871182182916667,0.00164773491324846,0.683317382166667,0.0010182320570458
1700016H13Rik,0.305821922916667,0.123809880922366,0.224516045250002,0.234179760492666
1700016J18Rik,-0.354381863833331,0.182952514436898,0.402263005583338,0.0558799153237237
1700016K05Rik,-0.503700041666664,0.0394638526484117,-0.199131928666667,0.476989046059582
1700016K19Rik,-0.550631606083334,0.0141842675624607,-0.137925060333332,0.459108856813571
1700017B05Rik,0.155325695916666,0.30683319012913,-0.193310076666666,0.141912542808609
1700019D03Rik,-0.179010816166668,0.312219691116322,0.119575151250002,0.45439930408475
1700019E19Rik,-0.551760937499999,0.0065258385885507,-0.00114987583333281,0.991018760673503
1700019G17Rik,1.17970055008334,0.0932471434794278,1.57102181958333,0.104818201224696
1700019N12Rik,-0.137745311666661,0.542009635127951,-0.35337720833333103,0.0174366828250763
1700019N19Rik,0.181773660083336,0.411369845405411,0.0431662937500015,0.808079211355138
1700019O17Rik,-0.510755729999994,0.0187778023405955,-0.148245614999999,0.565669350938866
1700020C07Rik,0.10504874675,0.454110832383777,0.286686912250002,0.0529970514779358
1700020D05Rik,0.834429898249999,0.00135398316772383,0.250952227833336,0.0822197796552846
1700020I14Rik,1.17444436758334,0.0374328272507346,-0.254857839750001,0.485312710147903
1700020L24Rik,0.0622518415000002,0.692173706432018,0.0861600535833347,0.49071907080764
1700020O03Rik,0.0333275200000003,0.784900263030043,0.155190985500004,0.291614910927199
1700021C14Rik,-0.236342487416666,0.0930579319833836,0.0854808346666687,0.467819685599903
