"ID","adj.P.Val","P.Value","t","logFC","GENE","GENE_SYMBOL"
"A_51_P305532",0.0015152672414455,0.000000151852787218094,-15.791963216037,-3.06928989483333,26905,"Eif2s3x"
"A_55_P2047837",0.0015152672414455,0.00000028486129721428,14.6178916987898,1.62539145908333,434769,"Rhox10"
"A_55_P2351345",0.0015152672414455,0.000000396069666767551,14.0358091351988,3.049032378,NA,""
"A_55_P1953533",0.0015152672414455,0.000000430055718710111,13.8938109491124,2.43965730333334,233744,"Spon1"
"A_55_P2085826",0.0015152672414455,0.00000043410990351985,13.8777113500433,3.26985680133333,NA,""
"A_65_P03606",0.0015152672414455,0.000000439936676503664,13.8548636898716,1.516394498,231571,"Rpap2"
"A_55_P2125963",0.0015152672414455,0.000000475866015904946,13.7210391314565,1.812591187,100041433,"Gm13247"
"A_55_P2037368",0.0015152672414455,0.000000575030398557848,13.4032586328149,2.93519044925,94184,"Pdxdc1"
"A_55_P2104412",0.0015152672414455,0.000000585907488719703,13.372170372937,2.9084901825,384732,"Gm10081"
"A_30_P01029719",0.0015152672414455,0.000000703305234132592,-13.0726335317315,-1.440004725,NA,""
"A_30_P01022560",0.0015152672414455,0.000000771320228262841,12.9235783462295,2.13438998558334,NA,""
"A_55_P1995996",0.0015152672414455,0.000000777537882886249,12.9106882451507,1.56086919233334,433801,"Gm13212"
"A_51_P488103",0.0015152672414455,0.000000855590021023478,12.7580085605464,2.39365135608334,21645,"Tcte1"
"A_30_P01031824",0.0015152672414455,0.000000892352998021812,12.6913833132706,2.12492463283333,NA,""
"A_55_P2004179",0.0015152672414455,0.000000896507705829816,12.684046530321,2.0893120845,12824,"Col2a1"
"A_52_P449694",0.0015152672414455,0.000000906489561397199,12.6665732376678,1.47693252716667,668643,"LOC668643"
"A_52_P660032",0.0015152672414455,0.000000911533550889288,12.6578249932914,2.21769390208334,51786,"Cpsf2"
"A_51_P416059",0.0015152672414455,0.000000942818982544122,-12.6047402799056,-1.75869605133333,224132,"Dirc2"
"A_55_P1995902",0.00171597837203135,0.00000130888861399323,12.0991058117206,1.493155129,433791,"Gm13251"
"A_30_P01031974",0.00171597837203135,0.0000013094584576673,12.098447305602,2.63798244933334,NA,""
"A_55_P2057380",0.00171597837203135,0.00000131315524891452,12.0941830575224,1.30415131075,NA,""
"A_30_P01031265",0.00171597837203135,0.00000135826904453998,12.0431956045766,3.07710947775,NA,""
"A_51_P313397",0.00171597837203135,0.00000136428851867403,-12.0365351775386,-1.55220022875,67364,"1700121C10Rik"
"A_30_P01030406",0.00176763889305355,0.00000147401988370396,-11.9205486732428,-1.31777133216667,NA,""
"A_30_P01021580",0.00176763889305355,0.00000152756653622105,11.8673891452918,2.22351007791667,NA,""
"A_51_P144264",0.00177443305709015,0.0000015987229751436,-11.7998697216656,-1.37913957,16598,"Klf2"
"A_30_P01033314",0.00177443305709015,0.00000171214149981287,-11.6988757047704,-3.08075013633333,NA,""
"A_52_P213889",0.00177443305709015,0.0000017174505029045,11.6943320628799,2.4352632385,209760,"Tmc7"
"A_30_P01019085",0.00180415044253302,0.00000183491891794895,11.59761435024,2.94149538816667,NA,""
"A_52_P250555",0.00180415044253302,0.00000197467796331977,11.4911416528156,1.14837189175,56455,"Dynll1"
"A_55_P1959164",0.00180415044253302,0.00000198778510107658,11.4815887368955,1.59980584208333,628709,"Gm10324"
"A_30_P01029412",0.00180415044253302,0.00000204022442022807,11.444057933118,2.22546231008334,NA,""
"A_66_P105689",0.00180415044253302,0.00000209335731340668,11.4071093344405,2.32941240116667,94094,"Trim34a"
"A_30_P01033020",0.00180415044253302,0.00000212040219316682,11.3887007541708,1.91525082716667,NA,""
"A_55_P2117490",0.00191268908026235,0.0000023140833699465,11.264053283595,1.57037945608334,78672,"9530057J20Rik"
"A_30_P01028949",0.00194575331870002,0.00000242134603592246,11.199917549924,3.06332914641667,NA,""
"A_52_P81324",0.00203605313085168,0.00000260551777795141,11.0968366388125,2.09592569541667,381914,"B230311B06Rik"
"A_55_P2001028",0.00203605313085168,0.00000277147831775211,-11.0106608270066,-1.224211694,59032,"Ppp2r3c"
"A_55_P2104587",0.00203605313085168,0.00000278265369952886,11.0050653861511,2.34252775383333,NA,""
"A_55_P1968895",0.00203605313085168,0.00000298857767402359,-10.906213416927,-1.42210702825,19132,"Prph"
"A_55_P2156155",0.00203605313085168,0.00000301709263720763,10.8931240643469,1.833856622,73748,"Gadl1"
"A_30_P01023265",0.00203605313085168,0.00000302840249774734,10.8879704823551,1.27383534125,NA,""
"A_30_P01019631",0.00203605313085168,0.00000305167138970951,-10.8774344613074,-1.33343752075,NA,""
"A_51_P462428",0.00203605313085168,0.00000309676579755519,-10.8572678219293,-1.12968809875,78754,"Galntl2"
"A_55_P1973164",0.0020460407395726,0.00000323572482243013,10.7971180166463,2.48558052475,319259,"9930021D14Rik"
"A_30_P01028580",0.0020460407395726,0.00000325340917488817,10.7896696200919,1.42785950116667,NA,""
"A_55_P2159666",0.00217523046714774,0.00000359824299359982,10.6528088713116,1.35482634283333,NA,""
"A_52_P312371",0.00217523046714774,0.00000360921782374404,10.6486954211186,1.48436893458334,545471,"Zfp345"
"A_55_P1960655",0.00219654171934845,0.0000037205069047694,10.6077520938645,1.32386304,23966,"Odz4"
"A_55_P2129373",0.00226265783407247,0.00000391070869036688,10.5408310922762,1.78221807783334,268958,"Capn11"
"A_30_P01028435",0.00263335734122597,0.00000476727302329624,-10.2786192458112,-2.11450636516667,NA,""
"A_30_P01031425",0.00263335734122597,0.00000495247877495869,10.2288150853133,1.10103297958333,NA,""
"A_51_P351697",0.00263335734122597,0.00000497748153088928,10.2222503095013,1.37385706325,66223,"Mrpl35"
"A_55_P2003393",0.00263335734122597,0.00000498989984662467,10.2190033267855,1.45517821075,100038557,"Gm10605"
