"ID","adj.P.Val","P.Value","t","logFC","GENE","GENE_SYMBOL"
"A_66_P116860",0.0000531371080994398,0.00000000193807506557266,-28.1848811304495,-4.68941182783333,100039684,"5031434O11Rik"
"A_52_P108502",0.0000531371080994398,0.00000000676736836156032,-24.1497680433586,-5.391411228,218756,"Slc4a7"
"A_55_P2159555",0.0000531371080994398,0.00000000756244089107803,-23.8199231853337,-4.66019067683333,240913,"Adamts4"
"A_55_P1967659",0.0000531371080994398,0.00000000856469029307924,-23.4555840891828,-5.39315765733333,80907,"Lactb"
"A_51_P305532",0.0000531371080994398,0.00000000998402774412363,-23.0141399279248,-3.5718529015,26905,"Eif2s3x"
"A_52_P182520",0.0000531371080994398,0.0000000110208665559348,-22.7339876940798,-3.32612410366667,30056,"Timm9"
"A_55_P2252184",0.000118969154926573,0.0000000287871715056176,-20.178259328608,-2.70844718641666,NA,""
"A_55_P2200618",0.000121105260473746,0.00000003349034131114,-19.8016786498025,-3.63915487466667,552902,"LOC552902"
"A_30_P01028612",0.000121664101711347,0.0000000378504931177061,19.5020769977202,2.54991703283333,NA,""
"A_55_P2162890",0.000147895809233043,0.0000000511237198773006,-18.784586094702,-2.66277745675,338354,"Zfp780b"
"A_30_P01024724",0.000177531608044738,0.000000067504845950158,18.1437499112249,5.77316849,NA,""
"A_30_P01031568",0.000223932945556275,0.0000000928893272036816,17.4335763301736,3.02090213333334,NA,""
"A_51_P361620",0.000319901635039956,0.000000156702285167598,16.3270068575668,3.86355573991667,NA,""
"A_30_P01018039",0.000319901635039956,0.000000172710348354298,16.1286694105416,4.10307702591667,NA,""
"A_30_P01022717",0.000319901635039956,0.000000177025764708991,16.0787097409333,2.42675173550001,NA,""
"A_30_P01022407",0.000319901635039956,0.00000018773193398353,15.9604274994175,3.54164829883334,NA,""
"A_51_P225179",0.000319901635039956,0.000000187988793103089,-15.9576831156706,-2.55782047166666,76479,"Smndc1"
"A_52_P284495",0.000326928989172074,0.000000217015432065928,-15.671945814053,-4.05642770083333,67434,"Ankrd33b"
"A_52_P93467",0.000326928989172074,0.000000217883796262385,15.6640682648777,4.38759026633333,20971,"Sdc4"
"A_30_P01029719",0.000326928989172074,0.000000226735244830624,-15.5857193237346,-3.32504368866667,NA,""
"A_55_P1953273",0.000326928989172074,0.000000237322713284716,15.4963795585202,4.11104934725,100042539,"Gm3893"
"A_55_P2033480",0.00038383537094059,0.000000296279237571584,15.0688450487957,2.40199938533334,545611,"Gm13298"
"A_30_P01022987",0.00038383537094059,0.000000305168292427445,15.0127280346555,5.14618709091667,NA,""
"A_52_P131548",0.000386508044567876,0.000000333299484906196,-14.8464963092357,-2.10823996433333,16475,"Jub"
"A_30_P01024496",0.000386508044567876,0.000000334014349413976,14.8424788009134,1.972439378,NA,""
"A_30_P01018861",0.000427533650598414,0.000000384246773672051,14.5819652213626,3.15547893025,NA,""
"A_52_P356228",0.000432233239619467,0.000000403411713841668,14.4924637756796,2.61127755408333,268706,"Slc38a9"
"A_30_P01027709",0.000649468939351959,0.000000652893188915174,13.6342508453013,3.85773323083334,NA,""
"A_66_P114463",0.000649468939351959,0.000000666677058830879,13.5980986505301,1.91411563333334,NA,""
"A_52_P232470",0.000649468939351959,0.000000673513366537342,13.5804770163554,1.94284110958334,237781,"Smcr7"
"A_55_P2083121",0.000677281041319751,0.000000725766956372923,-13.452055560954,-4.33114506241667,22351,"Vill"
"A_52_P550147",0.000686166372970075,0.000000759007360608469,-13.375626730851,-1.77078862616666,208777,"Sned1"
"A_51_P196726",0.000765664930819066,0.000000884097206101596,-13.1182557891266,-2.50114370091667,16425,"Itih2"
"A_55_P1993984",0.000765664930819066,0.000000899879278504209,13.0887020571013,2.17742864083333,69536,"Hemk1"
"A_55_P2183735",0.000839006565903617,0.00000101507932547363,-12.8891124672961,-1.762552445,320951,"Pisd"
"A_52_P157450",0.000855103348386555,0.00000106411284669072,12.8117126066565,1.95686893583333,57742,"Abhd1"
"A_55_P2100241",0.000874545976524503,0.00000111853852989756,12.7303342361824,5.96802129833333,19791,"Rn18s"
"A_55_P2126695",0.000930995965048152,0.00000122291979231324,12.5859568495273,2.58408988466667,NA,""
"A_30_P01018036",0.000974797266148415,0.00000133720227966486,-12.442882672924,-2.27893006875,NA,""
"A_55_P1993365",0.000974797266148415,0.00000134784785668141,12.4302554042522,2.284587561,NA,""
"A_30_P01023917",0.000977396681966308,0.00000138522810883952,12.3867827932125,2.08985686791667,NA,""
"A_55_P2031676",0.000980470331041881,0.00000142623680734121,-12.3405720487614,-1.67699248966666,14867,"Gstm6"
"A_55_P2018330",0.000980470331041881,0.00000148341015996538,12.2785640701229,2.33129218025001,545611,"Gm13298"
"A_55_P2096023",0.000980470331041881,0.00000152231020540981,12.2378806962311,3.55455248175,NA,""
"A_66_P127464",0.000980470331041881,0.00000152515347564329,-12.2349527045077,-2.05219089808333,223773,"Zbed4"
"A_30_P01020383",0.000980905739348029,0.00000157233798478171,12.1872331017052,2.957975012,NA,""
"A_55_P2031367",0.000980905739348029,0.00000159364546819307,12.1662052546206,1.81445888416667,223770,"Brd1"
"A_51_P141274",0.00106624460908319,0.00000181340946971333,11.9660572537265,1.47689554675,69608,"Sec24d"
"A_51_P497100",0.00106624460908319,0.00000181420133853807,-11.9653859311865,-2.197894318,16855,"Lgals4"
"A_51_P310949",0.00106624460908319,0.00000187370309750508,-11.9158565622807,-1.53835312783333,19044,"Ppox"
"A_30_P01022719",0.00106624460908319,0.00000187972190754061,11.9109444942881,1.98509530825,NA,""
"A_55_P2185504",0.00106979406340757,0.00000192295935902359,11.8761655250013,4.39303413825,17175,"Masp2"
"A_55_P2104412",0.00108459073475699,0.00000198704790840058,11.826188323383,1.83631191075,384732,"Gm10081"
"A_30_P01019834",0.00109045751152105,0.00000203549053275733,11.7895911659399,2.1398845905,NA,""
"A_30_P01021521",0.00111652021939123,0.00000212273538893559,11.7260678460198,2.02593447733333,NA,""
"A_55_P2061391",0.00112305456027722,0.00000217397958365392,11.6901002675838,1.47071083608333,73296,"Rhobtb3"
"A_30_P01030914",0.00120309163430166,0.00000237050099053526,11.5604399407887,1.91191753075,NA,""
"A_55_P2141729",0.00124738194763048,0.00000252997734108565,-11.4637426938349,-2.110320345,66618,"Snrnp27"
"A_30_P01024575",0.00124738194763048,0.00000258143504170735,11.433985769261,1.90264652825,NA,""
"A_51_P502225",0.00124738194763048,0.00000266035065277578,11.3896125496504,2.40411123858334,30805,"Slc22a4"
"A_66_P122158",0.00124738194763048,0.00000269794973057559,-11.3689846374649,-2.26917401466667,66776,"Pisd-ps3"
"A_30_P01033409",0.00124738194763048,0.00000273338140405893,11.3498371806185,2.905111223,NA,""
"A_55_P2191675",0.00124738194763048,0.00000273372098742597,-11.3496550098093,-2.82267706783333,70745,"6330418B08Rik"
"A_66_P102163",0.00124738194763048,0.0000027595991789675,11.3358463114281,2.47375348708333,NA,""
"A_30_P01027390",0.00125411027460936,0.00000281783566143345,11.3052923087467,1.69336928458333,NA,""
"A_30_P01022860",0.00125994820578044,0.00000289683951723346,11.2649499636088,1.50259446033333,NA,""
"A_55_P2125823",0.00125994820578044,0.00000291805903374778,11.2543232949881,1.86577238333333,NA,""
"A_30_P01025255",0.00126529211494094,0.00000297417345279768,11.2266315395529,2.213930938,NA,""
"A_55_P2119552",0.00129621551300251,0.00000311729865814206,11.1585600761951,3.61420010983334,108816,"4933409K07Rik"
"A_55_P2047837",0.00129621551300251,0.00000313647502195636,11.149705091443,2.33328482541667,434769,"Rhox10"
"A_30_P01032874",0.00132337344403109,0.00000324793510063283,11.0994037649313,2.89467538333334,NA,""
"A_30_P01026240",0.00133503677337453,0.00000332270896619193,11.0667257048047,2.03181449366667,NA,""
"A_30_P01027453",0.0013456889552364,0.00000339958941799271,11.0339710395151,1.67585718475,NA,""
"A_66_P101764",0.0013456889552364,0.00000344225457801838,11.0161480932004,1.7589365815,791336,"Gm9924"
"A_55_P2164805",0.00141553784409241,0.0000036879703200506,10.918076066843,1.61349256666667,NA,""
"A_30_P01025982",0.00141553784409241,0.00000371879000833155,10.9062913856037,2.93557139108334,NA,""
"A_55_P2125049",0.00143351094125172,0.00000384872084202923,-10.8577788193074,-1.72041629833333,100529082,"Gm11127"
"A_55_P2092958",0.00143351094125172,0.00000389567533192417,10.8406948283529,1.39898493508333,22030,"Traf2"
"A_30_P01022058",0.00143351094125172,0.00000404608924236222,10.7874751382372,2.405662132,NA,""
"A_55_P2087885",0.00143351094125172,0.00000408092048910226,10.7754654000726,1.48626035108334,223658,"Heatr7a"
"A_51_P140742",0.00143351094125172,0.00000410715324915606,-10.7664955831177,-1.474796538,26968,"Islr"
