"gene_name","logFC","P.Value"
"1700020O03Rik",-0.3097361415,0.0266481989736273
"1700021C14Rik",0.0494540779999983,0.68017241121798
"1700021F05Rik",0.178259512500002,0.132850675948735
"1700021K19Rik",0.245448329999999,0.0877863074815407
"1700022A21Rik",0.0645138565000032,0.852039094661529
"1700022I11Rik",0.0665211002500001,0.755395884350367
"1700023D09Rik",-0.683391825,0.00396787566604854
"1700023F06Rik",-0.299967061999999,0.225425827218592
"1700024G13Rik",-0.288570318249999,0.231528084165764
"1700024P12Rik",-0.792198007500003,0.000477049665696329
"1700024P16Rik",-0.108723783500004,0.681423051531862
"1700025E21Rik",0.1663556735,0.466857472827061
"1700025F22Rik",-1.23203503275,0.00115275368912505
"1700025G04Rik",-0.540661672500001,0.00829376405247199
"1700025K23Rik",-0.382429168250001,0.00560709669955785
"1700025L06Rik",0.1875120165,0.475644007537465
"1700026D08Rik",-0.417018382999998,0.105080279477227
"1700026L06Rik",0.24131403875,0.469919009779999
"1700027A15Rik",-0.220631653999998,0.479258512411382
"1700027A23Rik",-0.56523338625,0.0698854492603365
"1700027D21Rik",-0.189094332750001,0.273134005433292
"1700027J07Rik",0.1380946995,0.407130509583751
"1700028B04Rik",0.583171535,0.00593335342412373
"1700028I16Rik",-0.147064199250002,0.580104268165692
"1700028J19Rik",-0.608489318,0.000241978744629875
"1700028P14Rik",-0.219577901500001,0.104892602048576
"1700029F09Rik",0.0642992764999963,0.653435961197686
"1700029G01Rik",-0.285636424249999,0.125314732675228
"1700029I01Rik",-0.701762699999998,0.0208406715170234
"1700029I15Rik",0.386612802499998,0.00505264539991354
"1700029J07Rik",-0.0740622362500005,0.73142231396444
"1700029P11Rik",0.122297648750003,0.498912950663115
"1700030K09Rik",-0.20156814525,0.083396652303219
"1700034H14Rik",-0.258279560250001,0.0460632418661345
"1700034O15Rik",-0.898063350500001,0.00217458566442053
"1700034P13Rik",0.208254372500002,0.145779994394182
"1700037C18Rik",-0.120472159500002,0.341037352312563
"1700037H04Rik",-0.000197302500001939,0.998924096582102
"1700039I01Rik",-0.0276509205000028,0.812198659185932
"1700040D17Rik",0.0435698462500014,0.702338099779893
"1700040I03Rik",-0.517253402499996,0.00200234516755016
"1700040L02Rik",-0.174145923500001,0.437229161377365
"1700045I19Rik",-0.802448662500002,0.000116555160996204
"1700047I17Rik2",1.196513015,0.00331785723831761
"1700047M11Rik",-0.155649197499999,0.36437505023982
"1700048M11Rik",-0.386758987000002,0.04231071515709
"1700048O20Rik",-0.388997621750001,0.0846722616793422
"1700049G17Rik",-0.156108609250001,0.274990264567547
"1700052K11Rik",-0.219026852499999,0.174198002420814
"1700052N19Rik",0.0188118062500005,0.924061847051233
"1700054N08Rik",0.0384184075000054,0.835788384846086
"1700055N04Rik",-0.0738643030000006,0.764678102207186
"1700056E22Rik",-0.360842449749999,0.033086066917363
"1700057H15Rik",-0.639082492500002,0.0720620349760194
"1700061G19Rik",-0.520809267499999,0.0252473516763246
"1700061J05Rik",0.29091593675,0.176901051961281
"1700061N14Rik",0.00724607149999912,0.975262497956587
"1700064N11Rik",0.0895597944999995,0.587754254428065
"1700066B19Rik",-0.228470765000001,0.14302829452015
"1700066J24Rik",0.277331030749998,0.169267019886009
"1700066M21Rik",0.155496992999998,0.313740235871498
"1700067K01Rik",0.293661377749999,0.177086508202474
"1700071A11Rik",-0.0573607409999966,0.60253527230611
"1700071K01Rik",-0.404182803250001,0.195940897362124
"1700073E17Rik",0.0315191675000044,0.808583431028051
"1700080G18Rik",-0.488461609749999,0.00529053262229105
"1700081L11Rik",0.0546026959999981,0.710584680625716
"1700084C01Rik",-0.0993535605000009,0.714119388995856
"1700084M14Rik",-0.177012630000001,0.327372350532531
"1700085B13Rik",0.137024022000001,0.503408370288196
"1700086O06Rik",-0.407849635249999,0.0373660271184493
"1700087I21Rik",-0.0883920140000001,0.615143648940337
"1700088E04Rik",-0.199920875249999,0.361947325692042
"1700092C02Rik",-0.039055823,0.771603106245344
"1700092M07Rik",0.0903499852500005,0.515934381199156
"1700094D03Rik",0.165500606999998,0.267272125440851
"1700094M24Rik",0.0256556954999994,0.874172134617793
"1700095B22Rik",-0.135216598000001,0.327502521684715
"1700096K18Rik",-0.0495994314999981,0.794887614023785
"1700097N02Rik",0.662932683000001,0.0181416180884209
"1700101I11Rik",-1.0005399685,0.0000332096976907335
"1700102H20Rik",-0.577268975000003,0.00922612121833095
"1700102J08Rik",0.115149751750002,0.480095282870677
"1700106N22Rik",-0.00376974025000187,0.978956331630315
"1700109H08Rik",-0.416236197500001,0.0102763321919867
"1700109K24Rik",-0.226785996499999,0.404274616089166
"1700110I01Rik",0.390837072500004,0.126340881976042
"1700112J16Rik",0.382084688999999,0.0229387953498404
"1700113A16Rik",-0.173847511249999,0.251484543666241
"1700113I22Rik",-0.174367145000001,0.192319892677115
"1700120K04Rik",-0.128014359750002,0.457494200164374
"1700121C10Rik",1.12492291175,0.00190923938794231
"1700123M08Rik",0.1699367585,0.43568829074008
"1700123O20Rik",-0.0995516099999989,0.483558103666737
"1810006K21Rik",0.0890365099999997,0.594530225206164
"1810008A18Rik",0.17480106,0.149768656967229
"1810008I18Rik",-0.489553326,0.0543960157827744
"1810009A15Rik",0.0533596949999993,0.678235106569787
"1810009N02Rik",1.76596173725,0.0000831747427657533
"1810010D01Rik",0.729067327000001,0.0115570410384857
"1810010H24Rik",-0.244493614749999,0.149101451239075
"1810011H11Rik",-0.340366627249999,0.301667991872094
"1810011O10Rik",0.333994968000001,0.0636848432646973
"1810012P15Rik",-0.340654465999999,0.131435172275416
"1810013D10Rik",-0.368987027500001,0.00458003323443103
"1810013L24Rik",-0.072258292499999,0.551188409353408
"1810014B01Rik",-0.30745101675,0.0214675428736305
"1810014F10Rik",0.0452188882500009,0.766633851292645
"1810019J16Rik",0.286871952749999,0.252778205518862
"1810020D17Rik",0.0958344150000023,0.380594650979293
"1810020O05Rik",-0.641342965250001,0.0031613224284754
"1810022K09Rik",0.123452512499998,0.414815869350051
"1810026J23Rik",0.328044523749998,0.0251293452318743
"1810027O10Rik",0.0564826449999991,0.59918861525536
"1810029B16Rik",0.130611885250001,0.341343561541793
"1810030N24Rik",0.0800912254999995,0.598571137324343
"1810030O07Rik",0.296256050249999,0.0173769407404676
"1810031K17Rik",0.0378499625000011,0.761384961408861
"1810032O08Rik",0.00255749000000094,0.982603916560034
"1810033B17Rik",1.19890476325,0.0105501939897935
"1810035L17Rik",0.245467147500003,0.114121718885994
"1810037I17Rik",0.1869912675,0.177789381617916
"1810041L15Rik",0.112075467499999,0.407403149776179
"1810043G02Rik",-0.0368899200000037,0.793783885781233
"1810043H04Rik",0.152007203,0.329954194529872
"1810044D09Rik",0.0904942672500022,0.455976747264136
"1810046J19Rik",0.199454342500001,0.117509668956933
"1810048J11Rik",-0.182279375,0.214199910077069
"1810049H13Rik",-0.43126442,0.00433706802528533
"1810053B23Rik",0.232493700249998,0.134129827627711
"1810055G02Rik",-0.0991640362499986,0.516511018270616
"1810058I24Rik",-0.295118664999997,0.0962976068284011
"1810062O18Rik",-0.200517199250001,0.240301971491108
"1810063B05Rik",-0.142533632499999,0.356120772993798
"1810063B07Rik",0.493919959499999,0.00115227732211926
"1810073O08Rik",0.190141198499999,0.280458775739085
"1810074P20Rik",-0.380558749999999,0.0313809004722279
"2010001M09Rik",-0.0835883132500017,0.672701295159715
"2010002M09Rik",-0.4371467425,0.0272510515909797
"2010002M12Rik",-0.511551180000001,0.00104104874083678
"2010002N04Rik",0.131259562499997,0.48116826975907
"2010007E15Rik",-0.2971554325,0.351353178748124
"2010011I20Rik",-0.3906422835,0.0122257146301604
"2010012O05Rik",-0.260890295999999,0.108682709958274
"2010015L04Rik",0.0752480242499995,0.741598202752435
"2010106G01Rik",-0.195389112499999,0.281535032068619
"2010107E04Rik",0.302009149999996,0.0317876850188014
"2010107G23Rik",0.0675690125000052,0.636452043255734
"2010107H07Rik",-0.00183873250000133,0.985465695218975
"2010109K11Rik",0.286145392500002,0.129209649402582
"2010111I01Rik",0.000825947500000979,0.995717716318819
"2010300C02Rik",0.581092147500003,0.00416393845040059
"2010305A19Rik",-0.196955830750003,0.164079147333249
"2010315B03Rik",-1.145949574,0.0000341758859939934
"2010317E24Rik",-0.385835601499998,0.0199144400556084
"2010321M09Rik",-0.146947504999998,0.217495573162438
"2200002K05Rik",-0.678342258249998,0.00133079866717861
"2210008F06Rik",-0.209132692500003,0.109268848436955
"2210009G21Rik",-0.692890401500001,0.00218309479558371
"2210011C24Rik",-0.94427762725,0.0000108188796679647
"2210012G02Rik",-0.294304713749998,0.405290888142746
"2210013O21Rik",-0.209142854999998,0.0754776573431526
"2210015D19Rik",-0.171809780249999,0.156090366945201
"2210016F16Rik",0.180443353500003,0.152473035012713
"2210016L21Rik",0.16510652,0.148687214827598
"2210017I01Rik",0.0581789330000007,0.621224593972164
"2210018M11Rik",0.196735744999998,0.110271254388638
"2210020M01Rik",0.886950015999998,0.0591573431070078
"2210021J22Rik",-0.473554400000001,0.00199816586329936
"2210403K04Rik",-0.820418693500001,0.000765479078113605
"2210404J11Rik",-0.0865895175000002,0.439310006608798
"2210404O07Rik",-0.3510489825,0.040647181665689
"2210406O10Rik",-0.416159360499999,0.0152541826316802
"2210408I21Rik",-0.420287130250001,0.101734319083866
"2210411A11Rik",-0.361035665249998,0.135050443160004
"2210411K11Rik",-0.0316252615000003,0.851587327217705
"2210416O15Rik",-0.275715021500001,0.110309341753575
"2210417A02Rik",0.366540387000001,0.074342830079647
"2300005B03Rik",-0.0290164487500029,0.935365306408042
"2300009A05Rik",-0.340583670000001,0.0665827211804925
"2310001A20Rik",-0.158820272500002,0.271315229258257
"2310002F09Rik",-0.0107563599999985,0.965338613607674
"2310002J15Rik",0.355535817250001,0.063749598490373
"2310003C23Rik",0.379465419999997,0.00659713994319429
"2310003F16Rik",0.0340290124999996,0.850347642446507
"2310003H01Rik",0.330182435249998,0.0900590370427106
"2310003L22Rik",0.272986261249999,0.061873568715298
"2310004I24Rik",0.506261938250001,0.00772215937539413
"2310004N24Rik",-0.125021499999999,0.432067181167369
"2310005E17Rik",0.108812699749999,0.755552200133738
"2310007J06Rik",0.197199449499998,0.427671871727404
"2310007L24Rik",0.266667771749997,0.126768878029516
"2310008H04Rik",-0.24913781375,0.243717303280451
"2310008H09Rik",0.00540833500000026,0.968727008467598
"2310009B15Rik",-0.112731652499999,0.339077482789528
"2310010J17Rik",0.086299907499999,0.638742664948121
"2310010M20Rik",0.6637348375,0.00195553850047007
"2310011J03Rik",-0.119463840000002,0.418777999852023
"2310015B20Rik",-0.46963280825,0.0537825684970856
"2310016M24Rik",0.423134917500001,0.00905382014238656
"2310021P13Rik",0.34139199,0.018486121649128
"2310022A10Rik",0.114557359999999,0.29601646711947
"2310022B05Rik",-0.35421648,0.0245863651020779
"2310028H24Rik",0.0799544624999999,0.804786987468972
"2310030G06Rik",-0.1742949655,0.278869348688615
"2310030N02Rik",-0.353942117500001,0.0169801183928898
"2310033P09Rik",0.125903245000002,0.274048028914677
"2310034G01Rik",0.222469564499999,0.312500927178009
"2310035C23Rik",-0.0927588799999981,0.672798803719005
"2310035K24Rik",0.634982270000002,0.00361857634292024
"2310036O22Rik",0.337309332499997,0.00798116878894266
"2310037I24Rik",0.316507689999998,0.129487205027943
"2310039H08Rik",-0.7239059575,0.000153328380862445
"2310040G24Rik",0.182543142749999,0.28611825985952
"2310042E22Rik",-0.175325457499998,0.359756591610949
"2310043M15Rik",0.905732939750001,0.000214851395443067
"2310044G17Rik",0.134810179999995,0.416716144314489
"2310044H10Rik",0.0747228910000022,0.848173823154439
"2310045N01Rik",-0.125311307500002,0.362485302036753
"2310046A06Rik",-0.320346303000001,0.00970968907735635
"2310046O06Rik",0.678181868000003,0.0153783209743402
"2310047B19Rik",-0.461948133749999,0.111396276889657
"2310047D07Rik",-0.0918565429999987,0.542837424314069
"2310047K21Rik",-0.296010051249999,0.0366595832204039
"2310047M10Rik",0.0837655424999966,0.625106126837896
"2310047N11Rik",-0.0429944372500017,0.798722315005964
"2310051F07Rik",-0.0168921474999983,0.88943476320002
"2310057B04Rik",0.07378450625,0.650274056834975
"2310057M21Rik",-0.388428512499997,0.00275806432047112
"2310058N22Rik",-0.521843499999999,0.0060885960298366
"2310061C15Rik",-0.154353404999997,0.226711037345876
"2310061I04Rik",0.217141235,0.284311719143314
"2310061J03Rik",-0.748816474749999,0.00062013724654723
"2310068J16Rik",0.199169044,0.0816306937695766
"2310076G05Rik",0.340464324499997,0.1160244729514
"2310079F09Rik",0.495989031999999,0.0806741935415586
"2310079F23Rik",-0.16407176975,0.26062682651065
"2310079G19Rik",0.251593348249999,0.149164285100339
"2310081J21Rik",-0.25549862075,0.210306750180915
"2400001E08Rik",-0.171957150000001,0.122678067183928
"2400003C14Rik",0.238305457500001,0.173686946567039
"2400009B08Rik",-0.1257077115,0.562491082722189
"2410001C21Rik",-0.292807187499999,0.044930081662255
"2410002F23Rik",-0.278010960000001,0.125046652934022
"2410002I01Rik",0.022545537500001,0.824866959298553
"2410002O22Rik",-0.0507092350000011,0.733760445148162
"2410003K15Rik",-0.2754443,0.0548068467484318
"2410004A20Rik",0.603328242749999,0.0203752958477972
"2410004B18Rik",-0.2761726325,0.0623001938532853
"2410004I01Rik",-0.173687371000002,0.265853745113738
"2410004P03Rik",-0.43374097225,0.49836793219147
"2410006H16Rik",0.275978394999999,0.132458110782072
"2410015M20Rik",0.120713625000004,0.306154630459719
"2410016O06Rik",-0.232016252499998,0.0860968679663401
"2410017P09Rik",-0.0512214144999987,0.694138652931142
"2410018L13Rik",-0.132822916499999,0.691946450742137
"2410018M08Rik",-0.145289547749996,0.285455860961859
"2410022L05Rik",0.105186872499999,0.443822211885237
"2410022M11Rik",-0.435268685,0.0120142513355994
"2410042D21Rik",-0.338813222000002,0.0278201383355363
"2410066E13Rik",-0.100423137499995,0.707553452586883
"2410075B13Rik",-0.156843201750002,0.18458288851117
"2410087M07Rik",0.166111051999998,0.488478654335784
"2410089E03Rik",-0.2799049625,0.0987733416459193
"2410091C18Rik",0.155774812500002,0.203756543359775
"2410125D13Rik",0.00677652474999846,0.958673623871566
"2410127L17Rik",-0.0855168000000024,0.583302927677199
"2410131K14Rik",-0.216853096500001,0.14572169106445
"2410133F24Rik",-0.4024518475,0.0051391967004627
"2410137F16Rik",0.332423957250004,0.162643493781111
"2500003M10Rik",-0.113638629999999,0.459185862219988
"2500004C02Rik",0.760360084,0.0189406858958163
"2510002D24Rik",-0.0978500107499993,0.39625407101788
"2510003E04Rik",-0.287854274999997,0.0480746963409007
"2510006D16Rik",0.118480499999999,0.298657396935458
"2510009E07Rik",-0.198604798750001,0.145074299668484
"2510012J08Rik",-0.076978352500003,0.488853528582928
"2510016G02Rik",-0.219277849999998,0.0809899634262686
"2510039O18Rik",0.0848669925000003,0.493063788850909
"2600002B07Rik",0.442109794999999,0.0156058341810208
"2610001J05Rik",0.1826867,0.19926221081909
"2610002I17Rik",-0.157918359,0.162188015058471
"2610002J02Rik",-0.223441770000001,0.128487532254395
"2610002J23Rik",0.106379437499999,0.42433134437964
"2610002M06Rik",0.175660047499996,0.189948594584784
"2610005L07Rik",0.528146657499999,0.00205097067885461
"2610008E11Rik",0.0560032599999989,0.617496559882198
"2610008G14Rik",-0.1353008275,0.449095595617582
"2610015P09Rik",0.0819412137500013,0.511608106708805
"2610017I09Rik",0.43027872,0.00472728131702173
"2610018G03Rik",-0.70027995075,0.00311475247551263
"2610019F03Rik",0.3670194175,0.029733693102741
"2610020H08Rik",-0.299936959999997,0.0965722259182012
"2610020P09Rik",-0.54255803425,0.025114905374741
"2610021A01Rik",-0.0955127117499988,0.642062008074197
"2610027K06Rik",-0.273236461749999,0.0783940415241332
"2610027L16Rik",0.050845132500001,0.64860800637253
"2610028D06Rik",-0.0106032405000001,0.92500778996413
"2610028H24Rik",0.852747150000006,0.00546323194403647
"2610029G23Rik",-0.0216093299999986,0.877106538965945
"2610029I01Rik",0.103303520000001,0.39225711420135
"2610029K11Rik",-0.651132005250004,0.00290314414131402
"2610034B18Rik",-0.147915945,0.430973955634976
"2610034E01Rik",-0.568749823999999,0.0401481178975753
"2610034M16Rik",-0.183791275500002,0.283230137787882
"2610035D17Rik",0.307780994999995,0.0651316170952218
"2610039C10Rik",-0.0657341784999979,0.601586425301968
"2610042L04Rik",-0.8557108245,0.000297993106402169
"2610044O15Rik",-0.19276478275,0.193137178350554
"2610100L16Rik",0.183473267249997,0.311157244186569
"2610101N10Rik",-0.120120737999999,0.299092744372741
"2610201A13Rik",0.501222781249998,0.0140399562996234
"2610203C20Rik",-0.14682337725,0.57895865747162
"2610204G22Rik",-0.34786018025,0.255112289034045
"2610206C17Rik",-0.254959308999998,0.180866312502555
"2610209C05Rik",-0.200100684250001,0.40933630598632
"2610301B20Rik",0.122467137499999,0.288200924539615
"2610301G19Rik",0.020677994999998,0.916702576189464
"2610305D13Rik",-0.0856644542500007,0.717620653631039
"2610306M01Rik",-0.0960645245000009,0.559934337785933
"2610316D01Rik",0.43446791125,0.00912165308372596
"2610318M16Rik",0.305981375,0.0445142395325794
"2610318N02Rik",1.914203538,0.0000857050251840325
"2610319H10Rik",0.556580325000002,0.00466257302177269
"2610507B11Rik",0.131663379999999,0.324928830959353
"2610507I01Rik",-0.225010821750002,0.688463831333702
"2610524H06Rik",-0.254397961999999,0.0363339245841471
"2610528A11Rik",-0.0615886554999996,0.673380475984005
"2610528E23Rik",0.304292195000004,0.0221434418014455
"2610528J11Rik",0.311420983249999,0.061466494870445
"2700005E23Rik",-0.0994229392499992,0.604893814606827
"2700007P21Rik",-0.379914378,0.053301619094199
"2700008G24Rik",0.0309824624999999,0.882501817027898
"2700012I20Rik",0.15360649,0.365235792275008
"2700022O18Rik",-1.2657745125,0.0000395879339616412
"2700023E23Rik",-0.239415480000002,0.093829599056108
"2700029M09Rik",0.54936811,0.00374305207859746
"2700046G09Rik",-0.18199841775,0.1553923180727
"2700049A03Rik",0.0459257925000003,0.651725597992999
"2700050L05Rik",0.178305638000001,0.120686697023275
"2700060E02Rik",0.137561917499999,0.236064934080152
