"ID","adj.P.Val","P.Value","t","logFC","GENE","GENE_SYMBOL"
"A_55_P1968898",0.00391321965529157,0.0000211901765646653,-7.92591689137805,-1.18953301875,100499479,"AA645497"
"A_55_P1981830",0.00391321965529157,0.0000214432664667758,7.91432691379561,1.9691348225,NA,""
"A_55_P2075298",0.00391321965529157,0.000021476480302052,-7.91281704688151,-1.56136739,11980,"Atp8a1"
"A_55_P2104846",0.00391321965529157,0.0000216631854582498,-7.90437692129427,-1.90185807625,225215,"Rsl24d1"
"A_55_P2033404",0.00391321965529157,0.0000217060343134769,-7.90245114620574,-1.392827937,NA,""
"A_66_P109562",0.00391321965529157,0.0000219849786215512,-7.89001528962864,-1.4436462295,626150,"Gm12271"
"A_66_P137501",0.00391321965529157,0.0000221241763898584,-7.88387403886733,-1.534098961,433485,"Tmem90b"
"A_55_P1978047",0.00391321965529157,0.0000221712731008807,-7.8818057560147,-1.065142358,74268,"Aven"
"A_51_P290207",0.00391321965529157,0.0000222146770592498,-7.87990389705728,-2.32327028425,231070,"Insig1"
"A_30_P01026872",0.00391321965529157,0.0000222813114332926,7.87699203809965,2.72874045825,NA,""
"A_66_P133025",0.00391321965529157,0.0000223279617765173,-7.87495912968486,-1.077203931,66593,"Diablo"
"A_55_P2123331",0.00391321965529157,0.0000225823834656589,-7.86395325796313,-1.05743960425,76332,"Cog2"
"A_55_P2089565",0.00391321965529157,0.0000225900543549273,7.86362353866449,2.5816622035,245572,"Tbx22"
"A_51_P229163",0.00396375731842667,0.0000230188125927505,7.84538647433621,1.014153865,12921,"Crhr1"
"A_66_P137084",0.00408631699021142,0.0000239714567464057,-7.80616329473893,-1.628043308,320469,"9930014A18Rik"
"A_55_P2183493",0.00408631699021142,0.0000240130626131543,-7.80448933031857,-1.237176395,76687,"Spcs3"
"A_52_P219943",0.00408810743087748,0.0000241648992595682,-7.79840717490553,-1.33155795525,13831,"Epc1"
"A_51_P186899",0.00410435792550139,0.0000244028332533527,-7.78895982561247,-1.3530530505,112405,"Egln1"
"A_55_P1955502",0.00410986213987227,0.0000245776262642298,-7.78208354165007,-1.7705938325,105203,"BC016423"
"A_51_P270286",0.00420065308968445,0.0000253105870091651,-7.75382063565913,-2.346725353,235661,"Dync1li1"
"A_51_P368823",0.00420065308968445,0.0000254109817378679,7.75001927721611,1.520668236,14786,"Grb7"
"A_55_P2186833",0.00426138836871678,0.0000259256923120105,7.73078487220923,0.972049989999999,NA,""
"A_55_P2064171",0.00427048825468235,0.0000262535985721818,7.71874785254051,2.2017925475,NA,""
"A_55_P2110472",0.00427048825468235,0.0000264690540394572,-7.71092796601278,-1.5168811535,218734,"3830406C13Rik"
"A_55_P2107682",0.00427048825468235,0.0000266468895470173,7.70452576717226,2.40620815525,NA,""
"A_52_P315369",0.00427048825468235,0.0000267005541220384,-7.70260298407019,-1.028930966,72017,"Cyb5r1"
"A_55_P2182736",0.00427048825468235,0.0000267191528949326,-7.70193758289916,-1.1619368,67803,"Limd2"
"A_52_P469458",0.00439415914663425,0.0000276448188560764,-7.6694455777198,-1.330913507,68276,"Toe1"
"A_55_P1955778",0.00443477172268299,0.0000280536218068715,-7.65547302714187,-1.0838690145,240913,"Adamts4"
"A_55_P2153937",0.00445860078880054,0.0000283584826692696,-7.64519734014941,-1.2903234915,NA,""
"A_55_P2082841",0.00449031024072107,0.0000287153857559334,7.63331995533937,1.72764101750001,NA,""
"A_55_P2141978",0.0046211936368898,0.0000297457283529908,-7.59991665195581,-1.74766992525,110784,"Nr3c2"
"A_66_P107379",0.0046211936368898,0.0000298718659510662,7.59591446829105,1.6244633225,17242,"Mdk"
"A_51_P130824",0.00468734161180851,0.0000306530137799236,-7.5715341751997,-0.944191701999999,97484,"Cog8"
"A_55_P2161535",0.00468734161180851,0.000031234700803136,-7.55381649931832,-1.55918105075,74351,"Ddx23"
"A_55_P2108754",0.00468734161180851,0.0000312550537754244,-7.55320311443712,-2.7264739315,28018,"Ubfd1"
"A_55_P2065897",0.00468734161180851,0.0000313881096492231,7.54920389163529,0.876450142500001,NA,""
"A_55_P1956443",0.00468734161180851,0.0000315076820553171,-7.54562572071155,-3.26215548425,219022,"Ttc5"
"A_30_P01021287",0.00468734161180851,0.0000316364942976893,-7.5417876262395,-1.72994795025,NA,""
"A_55_P2127659",0.00468734161180851,0.0000316918564694706,-7.54014329993236,-1.9633977855,77116,"Mtmr2"
"A_55_P2021146",0.00468734161180851,0.0000317182270670633,-7.53936116393425,-1.749800216,207911,"Mchr1"
"A_30_P01033145",0.00468734161180851,0.0000317577156457004,-7.53819128509768,-1.9338558195,NA,""
"A_55_P2161923",0.00473210765820002,0.0000323959959495711,7.51949937440599,1.731438524,227800,"Rabgap1"
"A_55_P2113524",0.00473210765820002,0.0000324311076500857,-7.51848284606776,-0.9822147075,107823,"Whsc1"
"A_55_P2068247",0.00473210765820002,0.0000326729176594905,7.51151465388876,2.0163363325,NA,""
"A_52_P45606",0.00473210765820002,0.0000327153213605726,-7.510298526595,-1.36960037475,72320,"2510003E04Rik"
"A_55_P2370250",0.00476088161412283,0.000033089072202049,7.49965341052984,2.426595044,27204,"Syn3"
"A_55_P2111444",0.00476088161412283,0.0000332433919614508,7.4952963833494,0.898447241,64177,"Trpv6"
"A_51_P298837",0.00476655874186459,0.0000334478006359885,-7.48955907848995,-2.276584962,20745,"Spock1"
"A_51_P457358",0.00478630641470872,0.0000339392611101505,-7.47592027819539,-2.0792966715,76199,"Med13l"
"A_30_P01028483",0.00478630641470872,0.0000339684664098409,-7.4751165924492,-1.78798718075,NA,""
"A_55_P2077497",0.00478630641470872,0.0000340827239596943,7.47197963939778,1.713027735,NA,""
"A_55_P2138841",0.00490077705229071,0.0000350672629480513,-7.44541616246475,-1.6063188945,19726,"Rfx3"
"A_55_P1989765",0.00491965441390468,0.000035516521932298,7.43356449320669,2.26695608775,NA,""
"A_52_P413623",0.00491965441390468,0.0000356642404554148,-7.42970336874903,-0.97590357675,216825,"Usp22"
"A_51_P163252",0.00491965441390468,0.0000357927849938989,-7.42635761816737,-2.7016179295,30953,"Schip1"
"A_66_P100789",0.00491965441390468,0.0000361305319611362,-7.41762896732446,-1.3243422085,69612,"2310037I24Rik"
"A_55_P2180769",0.00491965441390468,0.0000361987360898011,-7.41587714012923,-1.7480838615,14660,"Gls"
"A_51_P497463",0.00491965441390468,0.0000362226966076151,-7.4152625688906,-3.03821504125,21945,"Dedd"
"A_55_P2143516",0.00493980054566314,0.0000365417856397356,7.40712025116854,1.7367001875,NA,""
"A_55_P2049553",0.00494029070176346,0.000036716184481978,7.40270282416402,1.1411678625,546954,"Gm6003"
"A_55_P2137853",0.00495670339980256,0.0000371802758304659,7.3910584512909,2.917840025,NA,""
"A_55_P2101944",0.00495670339980256,0.0000371808440581132,7.39104429161119,1.6927336,NA,""
"A_30_P01031094",0.00499206468433797,0.0000376441938676546,-7.37957610645146,-2.88256991125,NA,""
"A_51_P406835",0.00499206468433797,0.000037870724690961,7.37402534573043,1.52034731425,74369,"Mei1"
"A_55_P2137736",0.00499206468433797,0.000037963781345859,-7.3717556524939,-1.64580430375,259302,"Srgap3"
"A_51_P432199",0.00505063067525234,0.0000385883939970908,-7.35667669632016,-1.72588080875,60406,"Sap30"
"A_55_P2123902",0.00505063067525234,0.0000387583397250517,-7.35262011306739,-1.16145892325,18072,"Nhlh2"
"A_55_P2025225",0.00510285226750533,0.0000393354784352618,-7.33898756247133,-1.5468857885,14687,"Gnaz"
"A_52_P526372",0.00512990267565998,0.0000399099704178318,-7.32563286343783,-1.74742547325,24136,"Zeb2"
"A_30_P01033005",0.00512990267565998,0.000040064611184303,-7.32207392713542,-1.0504654755,NA,""
"A_55_P2029902",0.00512990267565998,0.0000404998081160178,7.31213819954653,1.472034985,210710,"Gab3"
"A_55_P1976993",0.00512990267565998,0.0000406181083096769,-7.30945751155332,-0.863060060250001,268980,"Strn"
"A_30_P01031483",0.00512990267565998,0.0000406260723599137,-7.30927735232731,-1.389370512,NA,""
"A_55_P2370096",0.00512990267565998,0.000040771018882793,-7.3060051609034,-0.928754442250002,NA,""
"A_52_P640194",0.00512990267565998,0.0000407881478694722,-7.30561931110604,-1.57313925025,212390,"Klhl32"
"A_55_P2363983",0.00512990267565998,0.0000409776818175936,-7.30136162332724,-1.42736194775,76499,"Clasp2"
"A_55_P1970631",0.00512990267565998,0.0000414200716899142,-7.2915069264448,-1.52535504775,245944,"Vps54"
"A_55_P2081373",0.00512990267565998,0.0000414391413750841,7.29108471764966,1.5219704775,230587,"Glis1"
"A_51_P513032",0.00512990267565998,0.000041494598019442,-7.28985809526648,-1.08695582725,83925,"Trps1"
"A_30_P01024496",0.00514244006768983,0.0000417737708149992,-7.28371026595128,-1.32940183275,NA,""
"A_55_P2036176",0.00515090955399635,0.0000420297767360049,-7.27811192876671,-1.82374953275,17207,"Mcf2l"
"A_55_P2143693",0.00515090955399635,0.0000422548654277888,7.2732203760411,1.151474835,269589,"Sytl1"
"A_52_P676461",0.00515090955399635,0.0000423767317864817,-7.27058387921064,-1.124363001,226856,"Lpgat1"
"A_55_P2151672",0.00517028630220376,0.0000427148683406512,7.26331167006712,1.4294220915,NA,""
"A_55_P2131027",0.00519941258217108,0.0000431897707655988,-7.25320355783445,-1.3734027975,NA,""
"A_52_P413584",0.00519941258217108,0.0000435265204235075,-7.24610925888917,-1.893231793,268903,"Nrip1"
"A_55_P2138739",0.00519941258217108,0.0000436913699753415,7.24265820026502,2.2591072325,NA,""
"A_55_P2136752",0.00519941258217108,0.0000438097794000149,7.24018811155215,1.8492272775,77767,"Ermn"
"A_52_P102642",0.00519941258217108,0.0000442402820757294,-7.23126863095938,-1.5641801155,212528,"Trmt1"
"A_55_P1985463",0.00519941258217108,0.0000443363788096584,-7.22929056708938,-0.727711512499999,NA,""
"A_55_P2066041",0.00519941258217108,0.0000443378655611354,-7.22926000045522,-1.2675790825,15382,"Hnrnpa1"
"A_55_P2172934",0.00519941258217108,0.0000445998652709756,7.22389086652324,1.55556675,14058,"F10"
"A_51_P363763",0.00519941258217108,0.0000447316476627675,-7.22120326813902,-0.79625961775,54387,"Mcm3ap"
"A_55_P2171897",0.00519941258217108,0.0000448704319527103,7.21838220388679,2.34122225775,18128,"Notch1"
"A_51_P314701",0.00519941258217108,0.0000451254574223785,-7.21322306512914,-1.98191804425,19157,"Cyth1"
"A_55_P1968028",0.00519941258217108,0.000045281494523245,7.2100821273185,1.75277513875,21667,"Tdgf1"
"A_30_P01023535",0.00519941258217108,0.000045298666606269,-7.20973718523492,-1.201168017,NA,""
"A_30_P01030774",0.00519941258217108,0.0000454717198413109,-7.20626894979371,-1.43489564925,NA,""
"A_30_P01027139",0.005216281911234,0.0000457995646394081,-7.19973781305945,-1.8456070425,NA,""
"A_30_P01030381",0.00521945978422605,0.0000460184457400644,7.19540574553843,2.366433495,NA,""
"A_55_P2050495",0.00521945978422605,0.0000464091899570842,-7.1877278315498,-1.84162760625,71279,"Slc29a3"
"A_55_P2011472",0.00521945978422605,0.0000467359495816015,-7.18136118085893,-0.861281167749999,NA,""
"A_55_P2423646",0.00521945978422605,0.0000470071960954945,-7.17611296888717,-0.897088513999996,18016,"Nf2"
"A_55_P1965846",0.00521945978422605,0.0000470848253123581,-7.17461704460958,-0.799793006749997,78912,"Sp2"
