"ID","adj.P.Val","P.Value","t","logFC","GENE","GENE_SYMBOL"
"A_52_P576837",0.00680346293652216,0.0000118960376377563,-8.274915644535,-1.32926020875,382010,"BC088983"
"A_52_P747383",0.00680346293652216,0.0000119645537626803,-8.26929972090331,-1.47498364375,381174,"A330084C13Rik"
"A_55_P2160181",0.00680346293652216,0.0000120644074331937,-8.26117779412489,-0.951897215750001,252864,"Dusp15"
"A_55_P2079757",0.00680346293652216,0.0000122129556703876,8.24922998201508,1.27351469075,624262,"Gm6489"
"A_30_P01023857",0.00680346293652216,0.0000122229896473164,-8.24842867292173,-1.64185789525,NA,""
"A_52_P573552",0.00680346293652216,0.0000125991865239905,8.21889325106171,0.827720604499998,211770,"Trib1"
"A_51_P401668",0.00680346293652216,0.0000126404305292109,-8.21571386940921,-1.40020282675,16792,"Laptm5"
"A_51_P444994",0.00680346293652216,0.0000130732830085106,-8.18301416596042,-1.01301428,227615,"Tmem203"
"A_55_P2370394",0.00680346293652216,0.000013493872660205,-8.15235393583195,-0.875487493999998,26932,"Ppp2r5e"
"A_55_P2020612",0.00680346293652216,0.0000135868223533929,8.14571882659541,1.2418881875,80981,"Arl4d"
"A_55_P2108644",0.00680346293652216,0.0000136527965774579,8.14103932839134,1.053814325,100505291,"LOC100505291"
"A_51_P181891",0.00680346293652216,0.0000137403159998797,8.13486959828197,0.983077692749999,72125,"Fam123a"
"A_55_P2363442",0.00680346293652216,0.0000138682769381458,-8.12592571046014,-0.931519517750003,237775,"Zfp867"
"A_30_P01033068",0.00680346293652216,0.0000139479304716872,8.12040366326503,1.4458615745,NA,""
"A_55_P2021810",0.00680346293652216,0.0000140278606370439,8.11489693308606,1.45083234,11838,"Arc"
"A_30_P01025461",0.00680346293652216,0.0000140750740595511,-8.11166026563636,-1.30181583,NA,""
"A_55_P2062977",0.00680346293652216,0.0000141106770434972,-8.1092273678612,-1.020590111,19057,"Ppp3cc"
"A_30_P01024196",0.00680646238942726,0.0000144986767777645,-8.08314015275612,-1.90923185925,NA,""
"A_66_P106774",0.00680646238942726,0.0000145874613068025,-8.07727782497196,-1.173787006,269629,"Lhfpl3"
"A_55_P2019098",0.00710571135301637,0.0000154744310290723,-8.02076536981427,-1.182183636,NA,""
"A_52_P40504",0.00713609063624925,0.0000157872653987332,-8.00167234694785,-1.26897341525,100503888,"LOC100503888"
"A_55_P2136501",0.00724232333236808,0.0000164539518338211,7.9623249900194,1.04808855,59090,"Midn"
"A_52_P383653",0.00724232333236808,0.0000165229817807837,-7.95835060323368,-1.065102009,66871,"Cpne8"
"A_55_P2061278",0.00729007627183431,0.0000168839265170901,7.93786004671581,1.335993649,17691,"Sik1"
"A_55_P2159666",0.00731570767797472,0.0000172910406550463,-7.91531435617442,-1.201248833,NA,""
"A_55_P1966558",0.00731570767797472,0.0000175817486146425,-7.8995667057914,-1.215806218,381838,"Vmn2r43"
"A_51_P493709",0.00731570767797472,0.0000179301425907837,-7.88106420837179,-1.06676753025,72785,"2810474C18Rik"
"A_55_P2178720",0.00731570767797472,0.0000180268900957925,-7.87599566022702,-1.3322542235,NA,""
"A_55_P2315886",0.00731570767797472,0.0000186829186701259,-7.84239069437288,-1.20475404825,114677,"4930590A17Rik"
"A_30_P01028269",0.00731570767797472,0.0000189121438908085,-7.83095112758583,-1.724436215,NA,""
"A_30_P01027268",0.00731570767797472,0.0000190418829251455,-7.82454327280596,-1.06919410375,NA,""
"A_55_P1952877",0.00731570767797472,0.0000195058090307459,7.80201323718323,1.0236168975,69878,"Snrpf"
"A_51_P225793",0.00731570767797472,0.0000197774003455285,-7.78909326945523,-1.087420525,72446,"Prr5l"
"A_55_P2102489",0.00731570767797472,0.0000201370610061228,-7.77227836020527,-1.1137881015,243499,"Lrrtm4"
"A_52_P276955",0.00731570767797472,0.000020412900078143,-7.759602677941,-0.8962437865,13837,"Epha3"
"A_52_P356204",0.00731570767797472,0.0000210174574531827,7.73246268098056,0.8786281135,329416,"Nostrin"
"A_55_P2111533",0.00731570767797472,0.0000213908758593671,7.7161209281767,0.9774301465,213119,"Itga10"
"A_30_P01019234",0.00731570767797472,0.0000215104971485437,7.71095168300461,1.36211798075,NA,""
"A_51_P422223",0.00731570767797472,0.0000215134907936537,7.71082271961056,1.0258016885,321010,"1700006J14Rik"
"A_55_P1952547",0.00731570767797472,0.0000215257213093125,7.71029604374414,0.776760583249997,59009,"Sh3rf1"
"A_55_P2138100",0.00731570767797472,0.0000219982264099182,-7.69019483370788,-1.41745191,NA,""
"A_30_P01017503",0.00731570767797472,0.0000220121215576385,-7.68961085364594,-1.0996022705,NA,""
"A_52_P127024",0.00731570767797472,0.0000220329132347015,-7.68873777891957,-1.339855092,21951,"Tnks"
"A_55_P2158741",0.00731570767797472,0.000022225086630365,7.68071038216842,1.41564973275,18126,"Nos2"
"A_30_P01029029",0.00731570767797472,0.0000222538724346426,7.67951447027581,0.954273882500001,NA,""
"A_55_P1968568",0.0073434672141338,0.0000226268691486155,-7.66416900187934,-0.908057757499996,217944,"Rapgef5"
"A_51_P286106",0.0073434672141338,0.0000230866666788804,-7.64562754725156,-0.823921476500001,76000,"5033430I15Rik"
"A_51_P234174",0.0073434672141338,0.0000238073872700243,-7.61735936254245,-0.77372418,18861,"Pms2"
"A_66_P139159",0.0073434672141338,0.0000239487741886759,7.61192335134339,1.024536221,15461,"Hras1"
"A_55_P2114333",0.0073434672141338,0.0000240552758214626,7.60785164550246,1.1262367875,270362,"LOC270362"
"A_52_P207057",0.0073434672141338,0.0000241647863713773,-7.60368533914887,-1.05091870175,269615,"Plch2"
"A_52_P604515",0.0073434672141338,0.000024559772521786,-7.58882730658693,-0.839668034499999,79233,"Zfp319"
"A_30_P01031734",0.0073434672141338,0.0000246265930460562,7.58633951245306,1.3254181015,NA,""
"A_55_P2067116",0.0073434672141338,0.0000253945916456835,-7.55826326843025,-1.00313337525,227525,"Dclre1c"
"A_55_P2096127",0.0073434672141338,0.0000254158641858466,7.55749881556915,1.67883163,NA,""
"A_55_P2031357",0.0073434672141338,0.0000258199729179618,-7.54310768825444,-0.928564098499999,22762,"Zfpm2"
"A_55_P2006261",0.0073434672141338,0.0000260294234057119,-7.53574497829579,-0.90229500625,16665,"Krt15"
"A_52_P423222",0.0073434672141338,0.000026032224321559,-7.53564695694139,-0.858918224750002,18025,"Nfe2l3"
"A_55_P1974695",0.0073434672141338,0.0000260752516434496,7.53414260745004,1.15434332525,NA,""
"A_52_P423021",0.0073434672141338,0.000026497447974257,-7.51952340074965,-0.866171275499998,72020,"Zfp654"
"A_65_P11306",0.0073434672141338,0.0000266149105039375,-7.51550117079558,-0.99038084575,240038,"Gm4944"
"A_30_P01021259",0.0073434672141338,0.0000266536713154291,7.51417813956917,1.287158483,NA,""
"A_30_P01025088",0.0074275168839717,0.0000278811834933768,-7.47333004541744,-1.008457139,NA,""
"A_30_P01026224",0.0074275168839717,0.000028292767262295,7.46007074331971,1.02662543575,NA,""
"A_30_P01026203",0.0074275168839717,0.0000287187906157378,7.44656573063365,1.101907437,NA,""
"A_55_P2017347",0.0074275168839717,0.0000289115732992949,7.44052602333463,1.51652036475,16693,"Krtap11-1"
"A_52_P293299",0.0074275168839717,0.0000291063989531739,-7.43446670941459,-1.28371626,71675,"0610010F05Rik"
"A_66_P125071",0.0074275168839717,0.0000291896790329574,-7.43189006120914,-0.851236682500003,20823,"Ssb"
"A_52_P209119",0.0074275168839717,0.0000294003172354655,-7.42540857987002,-1.2809206425,17968,"Ncam2"
"A_55_P2004205",0.0074275168839717,0.0000294901684244244,7.42265916848582,2.85932161525,NA,""
"A_55_P1996702",0.0074275168839717,0.0000295977689343086,-7.41937861382289,-0.801307757750001,14823,"Grm8"
"A_55_P2041470",0.0074275168839717,0.0000298762435519732,7.41094834404906,0.760082451000001,NA,""
"A_55_P2116305",0.0074275168839717,0.0000299255618480355,7.40946425163398,1.181625195,85030,"Tnfrsf25"
"A_55_P2471752",0.0074275168839717,0.000030039734364295,-7.40603875329536,-0.963365095249999,353237,"Pcdhac2"
"A_55_P2064171",0.00752520622790221,0.0000309971674322896,7.37785920752515,1.924685505,NA,""
"A_30_P01020694",0.00752520622790221,0.0000310314757183908,-7.37686709211488,-1.58931297025,NA,""
"A_55_P2282650",0.00752520622790221,0.0000319922099054465,7.34955975346625,1.03601504175,NA,""
"A_52_P199319",0.00752520622790221,0.0000321230021612363,-7.34591136187806,-1.5063644605,231570,"A830010M20Rik"
"A_55_P2130219",0.00752520622790221,0.000032402286408988,-7.33817469694386,-1.49812437925,108989,"Tpr"
"A_55_P2111668",0.00752520622790221,0.000032560946092707,-7.33381181302843,-1.001858701,72154,"Zfp157"
"A_66_P107734",0.00752520622790221,0.000032793295362072,7.32746417289029,1.064259905,NA,""
"A_55_P2076219",0.00752520622790221,0.0000328893264061935,-7.3248549493646,-0.924305476249999,246313,"Prokr2"
"A_52_P44030",0.00752520622790221,0.0000330607601586185,-7.32021753986358,-1.13676907875,211446,"Exoc3"
"A_55_P2342030",0.00752520622790221,0.0000332096976907335,-7.31620987007221,-1.0005399685,100504641,"1700101I11Rik"
"A_55_P1976237",0.00752520622790221,0.0000333634716505217,-7.31209253658223,-0.870189983750001,15504,"Dnajb3"
"A_55_P2155644",0.00752520622790221,0.0000341758859939934,-7.29067734059039,-1.145949574,630836,"2010315B03Rik"
"A_55_P2156340",0.00752520622790221,0.0000344246351332028,7.28423097665993,0.895180722500001,NA,""
"A_55_P2159595",0.00752520622790221,0.0000345656751449714,7.28059839167406,0.7582690445,NA,""
"A_55_P2334484",0.00752520622790221,0.0000345896855227164,-7.27998159466895,-0.81578634825,52108,"D9Ertd115e"
"A_55_P2033362",0.00752520622790221,0.0000350504513153566,7.26823454734154,2.25326409075,13654,"Egr2"
"A_55_P2071059",0.00752520622790221,0.0000350936944697179,7.26714071665782,0.7277972525,17937,"Nab2"
"A_30_P01024974",0.00752520622790221,0.0000351171088100798,-7.26654906558396,-1.64874778025,NA,""
"A_52_P229997",0.00763492894384212,0.0000362244411114592,-7.2390479759055,-0.992820354500003,30951,"Cbx8"
"A_66_P117815",0.00763492894384212,0.0000365461327302503,-7.23122986664802,-1.087427135,NA,""
"A_66_P108474",0.00763492894384212,0.0000365847176917732,7.23029716473719,1.0810505215,NA,""
"A_55_P2044827",0.00763492894384212,0.0000369443322516127,-7.22165545559253,-1.0009814715,78921,"9130019O22Rik"
"A_55_P2161775",0.00763492894384212,0.0000370122100910091,7.22003459013602,0.85627277,75210,"Prr3"
"A_55_P2109128",0.00763492894384212,0.0000374710380414349,7.20916229402629,0.814968331499998,319179,"Hist1h2be"
"A_52_P193161",0.00763492894384212,0.0000379577531138677,-7.19778639855826,-0.9914640325,14167,"Fgf12"
"A_30_P01028483",0.00763492894384212,0.0000381616396616966,-7.19306808314689,-1.4762363485,NA,""
"A_65_P05396",0.00763492894384212,0.0000384365141062736,-7.18675020839203,-1.15677910025,58186,"Rad18"
"A_55_P1996354",0.00763492894384212,0.0000390378445411207,-7.17309861685699,-0.68119298675,71354,"Wdr31"
"A_30_P01017921",0.00763492894384212,0.0000393337399901845,-7.16646484735478,-0.992286421,NA,""
"A_55_P1978905",0.00763492894384212,0.0000394721077184444,7.16338134511485,1.21329503825,NA,""
"A_30_P01031108",0.00763492894384212,0.0000394798021718882,-7.16321022075178,-0.92277543775,NA,""
"A_51_P388048",0.00763492894384212,0.0000395317790212693,-7.16205520704724,-1.11116747025,12936,"Pcdha4"
"A_55_P2233462",0.00763492894384212,0.0000395879339616412,-7.16080920425172,-1.2657745125,72591,"2700022O18Rik"
"A_55_P1964313",0.00784559453241775,0.0000410266348972,7.12952601583147,0.830328282499998,211429,"Pla2g4b"
"A_55_P2404484",0.00784559453241775,0.0000412631735827277,-7.1244970920778,-1.34976975225,69291,"1700001L05Rik"
"A_52_P474636",0.00784559453241775,0.0000417220823536716,-7.11482929671037,-0.851569303250001,58231,"Stk4"
"A_55_P2024431",0.00784559453241775,0.0000417650647444548,7.11392971963911,1.212728835,14387,"Gaa"
"A_30_P01029927",0.00790047936052366,0.0000429122559643373,7.0902853601398,1.3137652985,NA,""
"A_52_P544476",0.00790047936052366,0.0000430144578557776,-7.08821234494562,-1.2049601485,21748,"Terc"
"A_55_P1957997",0.00790047936052366,0.0000430540104136952,-7.08741151669363,-0.929646581999998,100047123,"LOC100047123"
"A_55_P2138739",0.00790047936052366,0.0000431496332041459,7.08547872442213,2.139856445,NA,""
"A_30_P01032603",0.00797027332408873,0.0000438063347689207,-7.07232959624282,-0.946979109500001,NA,""
"A_52_P517029",0.00804778880345702,0.0000447278279324409,-7.05423558900718,-0.891006752999997,56363,"Tmeff2"
"A_52_P58059",0.00804778880345702,0.0000447887585936804,-7.05305350250742,-0.898544219,17847,"Usp34"
"A_55_P2006990",0.00810766834880943,0.0000455136097495231,-7.03912368233357,-0.7766246335,381510,"Dpy19l4"
"A_55_P1985565",0.00810766834880943,0.0000460539765488949,7.02889522298205,0.749499992500002,NA,""
"A_55_P1998299",0.00810766834880943,0.0000461113920761166,-7.02781609581105,-0.885344580500004,192897,"Itgb4"
"A_30_P01018599",0.00810766834880943,0.0000462430529072403,-7.02534703130731,-1.0493981245,NA,""
"A_51_P280446",0.00812468968445455,0.0000466209854339747,7.01830181608435,1.11484083775,64136,"Sdf2l1"
"A_51_P206856",0.00813021854729361,0.0000473017086868301,-7.00576739655628,-0.836065912749998,70432,"Rufy2"
"A_52_P298394",0.00813021854729361,0.0000473809937807645,-7.004320253454,-0.683723837499997,56839,"Lgi1"
"A_30_P01031395",0.00813021854729361,0.0000474958323651913,-7.00222883528938,-0.908104851000001,NA,""
"A_55_P2081393",0.00814259324329118,0.0000478495921518027,-6.99582061547031,-1.256334079,240041,"Zfp945"
"A_55_P2382741",0.00818890211646045,0.0000487517706257146,-6.97970840464737,-1.5255425795,102027,"AI314604"
"A_55_P2076134",0.00818890211646045,0.0000488851735328564,6.97735346414184,0.816572750000001,NA,""
"A_55_P2159665",0.00818890211646045,0.0000491049139468751,-6.97348961008304,-0.878887355000003,100503584,"Zfp534"
"A_55_P2187829",0.00818890211646045,0.0000492540000782647,-6.97087880734068,-0.97131660775,73183,"5430402O13Rik"
"A_55_P2051666",0.00826855352624918,0.0000501851311255576,-6.95476472520308,-0.739444763249999,18036,"Nfkbib"
"A_55_P2083949",0.00826855352624918,0.000050304726074868,-6.95271860212446,-1.4201437995,76983,"Scfd1"
"A_52_P13815",0.00830900722083021,0.0000508380613946886,-6.94365780192259,-1.2863134415,16792,"Laptm5"
"A_55_P2171196",0.008319456863549,0.0000511895786826963,-6.93774220153932,-0.718025425,NA,""
"A_55_P1989125",0.00834083614141546,0.0000516094462066911,6.93073394331952,0.83102351,20068,"Rps17"
"A_52_P123864",0.0084152704173626,0.0000523609068797839,6.9183441960836,0.767158799999999,216344,"Rab21"
"A_30_P01024875",0.00849133819803113,0.0000532945294957696,-6.90321750134722,-1.48221702225,NA,""
"A_55_P2166985",0.00849133819803113,0.0000542552826860859,6.88794893174083,0.9021735825,67379,"Dedd2"
"A_30_P01030779",0.00849133819803113,0.0000546221209530247,-6.88219637985038,-0.84903120125,NA,""
"A_30_P01025509",0.00849133819803113,0.0000546666609133537,6.88150078823163,0.776272011749999,NA,""
"A_52_P503208",0.00849133819803113,0.0000556172417572388,-6.86680040407286,-0.935944955250001,NA,""
"A_55_P2115567",0.00849133819803113,0.0000556407330180891,-6.86644058473252,-1.793930759,231583,"Slc26a1"
"A_55_P2128944",0.00849133819803113,0.0000557792593428253,6.86432210589572,0.943386302499997,94044,"Bcl2l13"
"A_55_P2088360",0.00849133819803113,0.0000560812606307149,6.85972335667085,0.918371712499999,381346,"Gm13194"
"A_55_P2111790",0.00849133819803113,0.0000560934990990404,6.85953756201977,0.913519567500002,14579,"Gem"
"A_55_P1955827",0.00849133819803113,0.000056215005222084,6.85769533867556,0.744599552499999,NA,""
"A_51_P233727",0.00849133819803113,0.0000563854944231433,-6.85511773541684,-1.2232119795,78376,"Ng23"
"A_55_P2015530",0.00849133819803113,0.0000564683887817773,6.85386752428416,0.912114237499999,NA,""
"A_55_P2161450",0.00849133819803113,0.0000568200264169153,6.84858620921984,1.520702495,271047,"Serpina3b"
"A_55_P2026748",0.00849133819803113,0.0000573822546621758,-6.8402153273854,-0.980120714750001,215693,"Zmat1"
"A_51_P215896",0.00849133819803113,0.0000576189346590258,6.83671806724356,1.07374866325,78829,"Tsc22d4"
"A_52_P268231",0.00849133819803113,0.0000579213317620508,-6.83227238776486,-1.131604252,NA,""
"A_55_P2006148",0.00849133819803113,0.0000585543502443959,-6.82304716922908,-0.76953727125,621603,"Aldh3b2"
"A_30_P01019836",0.00849133819803113,0.0000593332910384549,-6.81184291767177,-1.45002503175,NA,""
"A_55_P1952850",0.00849133819803113,0.0000594278891378823,6.81049311207572,0.798263612500001,100043534,"Gm11686"
"A_55_P2123831",0.00849133819803113,0.0000596098319186707,-6.80790354717373,-1.09901653975,381650,"Thap6"
"A_66_P130213",0.00849133819803113,0.0000596249961724538,-6.80768810426051,-1.109780277,NA,""
"A_55_P2156062",0.00849133819803113,0.0000596861406067014,-6.80682001106302,-1.37092526875,18693,"Pick1"
"A_55_P2149288",0.00849133819803113,0.0000604746267166642,6.79571130705196,1.9390325685,76469,"Cmya5"
"A_55_P2007640",0.00849133819803113,0.0000608376119097555,-6.79065009910656,-0.695266742749999,107508,"Eprs"
"A_55_P2048483",0.00849133819803113,0.0000610222387535983,-6.78808836128193,-0.916767346250001,52728,"D17Zt10e"
"A_55_P2186833",0.00849133819803113,0.00006125818917157,6.78482672311422,0.852393742499997,NA,""
"A_51_P264527",0.00849133819803113,0.000061774502018306,-6.77773686455591,-1.26565729,56279,"Fam69b"
"A_55_P2017476",0.00849133819803113,0.0000619336051099128,-6.77556507091227,-1.14886619875,18045,"Nfyb"
"A_55_P2016466",0.00849133819803113,0.0000619351033039726,-6.7755446490261,-0.949845425249998,269955,"Rccd1"
"A_55_P2018393",0.00849133819803113,0.0000622052789656582,6.77187062896546,0.773472367500005,NA,""
"A_30_P01021552",0.00849133819803113,0.0000625441599447981,-6.7672867332898,-0.758157337500001,NA,""
"A_52_P260994",0.00849133819803113,0.0000629115572034235,-6.76234748206852,-1.001769092,26382,"Fgd2"
"A_51_P436386",0.00849133819803113,0.0000633194187283247,6.75690078832028,0.669896860000003,69232,"Qrich1"
"A_55_P2093535",0.00849133819803113,0.0000634700349548197,6.75489904366892,0.658815580000004,20116,"Rps8"
"A_52_P24951",0.00849133819803113,0.0000634872054928926,-6.75467116853601,-0.724785155000001,211488,"Ado"
"A_55_P1979377",0.00849133819803113,0.0000636959204306102,6.75190659145764,1.82039283775,20503,"Slc16a7"
"A_55_P2157914",0.00849133819803113,0.000063855956281369,6.74979345773807,0.975565627999997,NA,""
"A_55_P2032388",0.00849133819803113,0.0000642544878928418,-6.74455608775915,-0.770157667500001,21848,"Trim24"
"A_66_P103092",0.00849133819803113,0.0000642816227788315,6.74420077347466,0.739403947499998,NA,""
"A_55_P1967867",0.00850939167068286,0.0000647124396816423,-6.73858121555399,-0.756738849999998,22590,"Xpa"
"A_51_P479352",0.00858834556188547,0.0000658841467104925,-6.72350063989342,-0.692643226000001,68874,"Klhdc9"
"A_30_P01026507",0.00858834556188547,0.0000666741953783625,6.71349568262314,0.712790667249999,NA,""
"A_55_P1959164",0.00858834556188547,0.0000667361939522034,-6.71271600260809,-1.3616123515,628709,"Gm10324"
"A_55_P2149812",0.00858834556188547,0.0000674483545549162,-6.70381601817378,-1.19154478925,69207,"Srsf11"
"A_66_P124164",0.00858834556188547,0.0000676467868219913,-6.70135434311133,-1.7417183535,NA,""
"A_30_P01018324",0.00858834556188547,0.000067713316954027,-6.70053074992679,-1.954805921,NA,""
"A_55_P2294184",0.00858834556188547,0.0000680942814367144,-6.69583154828891,-0.982395973750002,83921,"Tmem2"
"A_55_P1974114",0.00858834556188547,0.0000688688534685029,6.68636457722861,0.933329264999998,100502908,"Gm12034"
"A_55_P1995774",0.00858834556188547,0.0000690369144681483,-6.68432576240441,-1.187836455,626802,"Gm14322"
"A_55_P1971513",0.00858834556188547,0.0000691012512915967,6.68354669238226,0.947937719999995,NA,""
"A_55_P1998456",0.00858834556188547,0.000069424035910307,-6.67964986355471,-0.852762121249999,329581,"Birc7"
"A_55_P2115691",0.00858834556188547,0.0000695994517889638,-6.67754038830018,-0.755407396250002,NA,""
"A_55_P2068459",0.00858834556188547,0.0000697294369409738,6.67598096236506,1.0956847065,193740,"Hspa1a"
"A_55_P2057247",0.00858834556188547,0.0000702002324788021,-6.67035914389893,-1.303875946,626848,"Etohi1"
"A_55_P2093862",0.00858834556188547,0.0000706970799760368,-6.66447044550348,-1.71427913025,NA,""
"A_55_P2017769",0.00858834556188547,0.0000711037736817379,6.65968359496275,2.1129709875,333467,"B020031M17Rik"
"A_55_P2091736",0.00858834556188547,0.0000713901691299259,6.65633047113638,0.76256684,215653,"Rassf2"
"A_66_P119790",0.00858834556188547,0.0000714272467893795,-6.65589743278684,-1.311513489,100042480,"Nhsl2"
"A_55_P2171086",0.00858834556188547,0.0000719833612358859,6.6494315618648,1.028531305,72461,"Prcp"
"A_30_P01033252",0.00858834556188547,0.0000721030627304651,-6.64804689860741,-1.10089032725,NA,""
"A_55_P2035320",0.00858834556188547,0.0000721934963122589,6.64700244921154,0.753138422499999,18030,"Nfil3"
"A_55_P2086866",0.00858834556188547,0.0000724021758717863,6.64459774386366,0.847485105,NA,""
"A_66_P109624",0.00858834556188547,0.0000730359642131008,6.63734017924844,1.328275618,NA,""
"A_55_P2153580",0.00858834556188547,0.0000734765429655156,-6.6323352280502,-1.15564081175,72611,"Zfp655"
"A_30_P01026699",0.00858834556188547,0.0000735221447357528,-6.63181905512251,-0.7289281705,NA,""
"A_51_P239654",0.00858834556188547,0.0000735252059646429,6.63178441708176,1.012098965,15370,"Nr4a1"
"A_52_P392644",0.00858834556188547,0.000073947548143024,-6.6270205253057,-0.693143712750001,239652,"Zfp641"
"A_55_P2049287",0.00858834556188547,0.0000740236955013238,6.62616474822648,0.706188109999999,NA,""
"A_55_P2092668",0.00858834556188547,0.0000741994867398355,-6.62419277272969,-1.43704598875,229905,"Ccbl2"
"A_52_P464129",0.00858834556188547,0.0000743041915544566,6.62302063183687,0.965145955,100233175,"AK010878"
"A_30_P01032510",0.00858834556188547,0.0000745160474276073,-6.62065443743606,-0.794586956000002,NA,""
"A_55_P2012780",0.0085913295409411,0.0000750046034630409,6.61522552297892,0.909164375,70510,"Rnf167"
"A_55_P1976814",0.0085913295409411,0.0000751358973299491,-6.61377310409833,-0.87013443175,NA,""
"A_55_P1998697",0.0086273370482276,0.0000760483201773028,6.60375501334613,0.716187510000003,NA,""
"A_30_P01024553",0.0086273370482276,0.000076204054460983,-6.60205813910641,-0.823385878500001,NA,""
"A_30_P01027222",0.0086273370482276,0.000076350851752263,6.60046208331824,0.819873999999999,NA,""
